batch_size,path_scale,population_rho,population_value,signal_sq,raw_mse,ppo_mse,raw_relative_risk,ppo_relative_risk,raw_certificate,ppo_certificate,raw_certified,ppo_certified,ppo_only_certified
320,1.925,0.28317491254018967,0.9269018429628857,3.979568552314839e-05,0.0017153195589611338,0.00015665597340408337,43.10315393268864,3.93650646658567,-0.00014241952924222876,-9.933124469879475e-06,0.0,0.0,0.0
320,1.9375,0.2829085788309146,0.9272660365269367,3.972127581700891e-05,0.001704576752689824,0.00015534063611709564,42.913444183983465,3.910766533097554,-0.0001415127155341893,-9.827645625507374e-06,0.0,0.0,0.0
320,1.9500000000000002,0.2826468892625203,0.927623328820174,3.965691499272452e-05,0.0016939736612058324,0.0001565387722999321,42.71571960442737,3.9473260168787916,-0.00014061692342811418,-9.934957871112645e-06,0.0,0.0,0.0
320,1.9625000000000001,0.282389728847525,0.9279738900165783,3.960182044411162e-05,0.0016835074972479172,0.00015505176988790835,42.510861328301324,3.915268746463976,-0.0001397319825283235,-9.813245702722724e-06,0.0,0.0,0.0
320,1.975,0.28213698617478883,0.9283178852558317,3.955525828309122e-05,0.0016731755498867091,0.0001537112515855967,42.299699774731224,3.885987811923959,-0.00013885772478630754,-9.703259430712967e-06,0.0,0.0,0.0
320,1.9875,0.28188855327861956,0.9286554748127616,3.951654044396352e-05,0.0016629751818685759,0.00015376180438317295,42.083015445817175,3.8910745388052144,-0.00013799398452109206,-9.710847434832802e-06,0.0,0.0,0.0
320,2.0,0.28164432551330915,0.928986814260544,3.9485021961843116e-05,0.001652903827066748,0.00015238054976156836,41.86154002051851,3.8591988098379013,-0.00013714059843391693,-9.596119862976647e-06,0.0,0.0,0.0
320,2.0125,0.28140420143285133,0.9293120546279079,3.946009841441619e-05,0.0016429589880350482,0.0001511833264239806,41.63595769023263,3.831296233380602,-0.00013629740561775373,-9.496474380812977e-06,0.0,0.0,0.0
320,2.025,0.28116808267560317,0.9296313425505784,3.944120351688449e-05,0.0016331382336598054,0.0001523772463876306,41.406906687334505,3.8634025536872634,-0.0001354642475621483,-9.59956364401342e-06,0.0,0.0,0.0
320,2.0375,0.28093587385366475,0.9299448204171766,3.942780686061925e-05,0.001623439196905669,0.00015124644092903404,41.17498096317324,3.836034843725989,-0.00013464096815382924,-9.504583895815258e-06,0.0,0.0,0.0
320,2.0500000000000003,0.28070748244676286,0.9302526265097995,3.9419411786657686e-05,0.0016138595726513042,0.00015205066178017567,40.940731977069944,3.857253441606157,-0.00013382741367349497,-9.57365624944903e-06,0.0,0.0,0.0
320,2.0625,0.2804828187004349,0.9305548951394792,3.941555338574226e-05,0.001604397115611058,0.00015099173017251908,40.70467056264684,3.830765198063593,-0.00013302343278915186,-9.48397502687603e-06,0.0,0.0,0.0
320,2.075,0.28026179552832037,0.9308517567767247,3.9415796617143196e-05,0.0015950496383388996,0.00014987357238166476,40.467268842288505,3.8023732930588525,-0.0001322288765463493,-9.388910939984334e-06,0.0,0.0,0.0
320,2.0875,0.28004432841837457,0.9311433381773346,3.941973453898776e-05,0.0015858150093111018,0.0001487047586452537,40.228962164691005,3.7723429745113712,-0.00013144359835562971,-9.289227049032607e-06,0.0,0.0,0.0
320,2.1,0.27983033534283086,0.9314297625036656,3.942698664329976e-05,0.001576691151084247,0.0001474367450839771,39.99015104422622,3.739488041981331,-0.00013066745397748053,-9.180829467457575e-06,0.0,0.0,0.0
320,2.1125000000000003,0.27961973667174456,0.931711149441529,3.943719728936812e-05,0.0015676760385253652,0.00014845950519644466,39.751203084302226,3.7644537492644763,-0.00012990030150505978,-9.266896172101508e-06,0.0,0.0,0.0
320,2.125,0.2794124550899602,0.9319876153128879,3.9450034229480067e-05,0.0015587676971110691,0.0001472091011884142,39.51245486996915,3.7315329140680027,-0.00012914200134493507,-9.159520691509401e-06,0.0,0.0,0.0
320,2.1375,0.27920841551735104,0.9322592731845136,3.946518722142479e-05,0.0015499642012927564,0.0001460725648493371,39.27421381777494,3.7013017074967154,-0.0001283924161960632,-9.061627098372548e-06,0.0,0.0,0.0
320,2.15,0.2790075450321884,0.9325262329727598,3.948236672252725e-05,0.00154126367292506,0.00014489872611718485,39.0367599732989,3.669960494909003,-0.0001276514110272153,-8.960390548545896e-06,0.0,0.0,0.0
320,2.1625,0.2788097727975037,0.9327886015445974,3.950130266030283e-05,0.0015326642797548248,0.00014378869977709196,38.80034774891332,3.640100201596481,-0.00012691885305303439,-8.864428754927077e-06,0.0,0.0,0.0
320,2.1750000000000003,0.27861502999031323,0.9330464828150631,3.9521743275124144e-05,0.001524164233968057,0.00014279978751781437,38.56520759617907,3.6131955648751886,-0.0001261946117088993,-8.778633760628671e-06,0.0,0.0,0.0
320,2.1875,0.27842324973358246,0.9332999778412492,3.954345403058906e-05,0.0015157617907923702,0.0001430392000944434,38.33154760886199,3.6172662100734705,-0.0001254785586247514,-8.797138415427619e-06,0.0,0.0,0.0
320,2.2,0.27823436703080995,0.933549184912973,3.9566216587540905e-05,0.001507455247152576,0.0001419219561953964,38.09955505392603,3.5869478670368125,-0.000124770567598028,-8.700237866667718e-06,0.0,0.0,0.0
320,2.2125,0.27804831870312247,0.9337941996402485,3.958982783793898e-05,0.001499242940377174,0.00014090062290868528,37.869397829016265,3.559010751081369,-0.00012407051456583498,-8.611417581013436e-06,0.0,0.0,0.0
320,2.225,0.27786504332876977,0.9340351150376842,3.961409899502591e-05,0.0014911232469535848,0.00014002523225615436,37.64122584589935,3.5347322243460955,-0.0001233782775764775,-8.534946327195918e-06,0.0,0.0,0.0
320,2.2375000000000003,0.27768448118491973,0.9342720216059258,3.963885473644347e-05,0.0014830945813300801,0.0001390403686292337,37.41517234014689,3.5076787549414665,-0.00012269373676045912,-8.449128680887169e-06,0.0,0.0,0.0
320,2.25,0.27750657419165614,0.9345050074102477,3.9663932397163035e-05,0.0014751553947624418,0.00013801513581593672,37.19135510799611,3.4796130256063127,-0.0001220167743010487,-8.359852290595764e-06,0.0,0.0,0.0
320,2.2625,0.2773312658580854,0.9347341581564118,3.968918120928673e-05,0.001467304174203469,0.00013702449505587094,36.96987767185632,3.4524394527899473,-0.0001213472744045055,-8.273501676959659e-06,0.0,0.0,0.0
320,2.275,0.2771585012304646,0.9349595572638882,3.971446158595466e-05,0.001459539441233554,0.00013606275648412664,36.75083037635167,3.426025459004242,-0.00012068512327004595,-8.189605066344619e-06,0.0,0.0,0.0
320,2.2875,0.27698822684226604,0.9351812859365417,3.973964444676451e-05,0.0014518597510305973,0.00013492509379928294,36.53429141711417,3.3952264968054635,-0.0001200302090596258,-8.090763194964066e-06,0.0,0.0,0.0
320,2.3000000000000003,0.2768203906660978,0.9353994232308758,3.9764610582263204e-05,0.001444263691377636,0.0001338918824237289,36.32032780479038,3.367111621695364,-0.0001193824218676067,-8.000818106524584e-06,0.0,0.0,0.0
320,2.3125,0.2766549420674036,0.9356140461219307,3.9789250055225205e-05,0.0014367498817066096,0.00013294483801194686,36.108996266893264,3.341225025036336,-0.00011874165369036768,-7.918224976321341e-06,0.0,0.0,0.0
320,2.325,0.2764918317598681,0.9358252295669186,3.9813461636563435e-05,0.0014293169721767782,0.00013396800043073058,35.9003440902546,3.364892047158707,-0.00011810779839591827,-8.003135797504209e-06,0.0,0.0,0.0
320,2.3375,0.2763310117624578,0.9360330465666803,3.983715227385271e-05,0.0014219636427863468,0.00013311497568268708,35.694409906896354,3.34147819521873,-0.00011748075169356202,-7.928614989750922e-06,0.0,0.0,0.0
320,2.35,0.2761724353580313,0.9362375682250491,3.9860236590567315e-05,0.0014146886025159441,0.00013372109772319334,35.49122442616714,3.3547492228091196,-0.00011686041110365703,-7.978173196273213e-06,0.0,0.0,0.0
320,2.3625000000000003,0.27601605705345383,0.9364388638061956,3.9882636414246235e-05,0.0014074905885026342,0.00013443648457120983,35.29081111598412,3.3708023505484355,-0.00011624667592751299,-8.037077093341906e-06,0.0,0.0,0.0
320,2.375,0.27586183254115526,0.9366370007900263,3.99042803319071e-05,0.0014003683652432214,0.0001336141055860019,35.09318683598711,3.3483652499094263,-0.00011563944721746172,-7.96533514659806e-06,0.0,0.0,0.0
320,2.3875,0.2757097186620747,0.9368320449257159,3.9925103271131374e-05,0.0013933207238256422,0.0001328681776670285,34.89836242535433,3.32793572917572,-0.00011503862774713343,-7.900161323651258e-06,0.0,0.0,0.0
320,2.4000000000000004,0.2755596733699337,0.9370240602834324,3.994504610533845e-05,0.001386346481187311,0.00013410145932958546,34.70634324795617,3.3571486931307732,-0.00011444412198196768,-8.003295124060995e-06,0.0,0.0,0.0
320,2.4125,0.27541165569678633,0.9372131093043282,3.99640552818482e-05,0.0013794444793993215,0.00013338913925451128,34.51712969744263,3.337727823509869,-0.00011385583604998524,-7.941132137676361e-06,0.0,0.0,0.0
320,2.4250000000000003,0.2752656257197948,0.9373992528488571,3.9982082471423026e-05,0.0013726135849754539,0.00013448139001525391,34.330717664757,3.363541409114289,-0.00011327367771284264,-8.032441141225625e-06,0.0,0.0,0.0
320,2.4375,0.2751215445291817,0.9375825502434815,3.999908423805139e-05,0.0013658526882050002,0.000133683550632717,34.14709897047232,3.342165281512694,-0.00011269755633719065,-7.963179643546578e-06,0.0,0.0,0.0
320,2.45,0.27497937419731266,0.9377630593258256,4.0015021727811745e-05,0.0013591607025084346,0.0001327856081568339,33.966261764235746,3.31839400363348,-0.00011212738286635294,-7.885499846466884e-06,0.0,0.0,0.0
320,2.4625000000000004,0.27483907774886435,0.9379408364883323,4.0029860375720015e-05,0.0013525365638150301,0.00013435391831682328,33.788190893501266,3.35634241678033,-0.00011156306979234136,-8.017544924993778e-06,0.0,0.0,0.0
320,2.475,0.27470061913203553,0.9381159367204781,4.00435696295341e-05,0.0013459792299615342,0.0001336027469594401,33.61286824361453,3.336434493614713,-0.00011100453112822001,-7.95253007304201e-06,0.0,0.0,0.0
320,2.4875000000000003,0.27456396319076076,0.9382884136496,4.0056122689543506e-05,0.0013394876801110745,0.00013275498219881605,33.44027305120929,3.3142244751879395,-0.00011045168238083015,-7.879403058288167e-06,0.0,0.0,0.0
