delta,rho,is_mean,tis_mean,ppo_mean,is_tilted_second_moment_M2,is_single_second_moment,tis_single_second_moment,ppo_single_second_moment,is_variance,is_second_moment,is_mse,is_certificate,is_expected_gain,tis_variance,tis_second_moment,tis_mse,tis_certificate,tis_expected_gain,ppo_variance,ppo_second_moment,ppo_mse,ppo_certificate,ppo_expected_gain,is_finite_moment_mse_bound,is_finite_moment_error_radius,tis_mse_reduction_vs_is,tis_second_moment_reduction_vs_is,tis_discounted_second_moment_reduction_vs_is,tis_crossover_margin,tis_certificate_gap_vs_is,tis_certificate_identity_error,tis_alignment_loss_vs_is,tis_smoothness_penalty_reduction_vs_is,ppo_mse_reduction_vs_is,ppo_second_moment_reduction_vs_is,ppo_discounted_second_moment_reduction_vs_is,ppo_crossover_margin,ppo_certificate_gap_vs_is,ppo_certificate_identity_error,ppo_alignment_loss_vs_is,ppo_smoothness_penalty_reduction_vs_is,oracle_expected_gain,oracle_rule,mc_error_event_coverage,mc_theorem_inequality_coverage,mc_positive_certificate_fraction,mc_error_event_theorem_violations
1.0994834452923774,0.2985362698570723,2.0,1.5507092262809912,0.06188982437630718,11.299188322864493,37.848628336764946,4.4734444174019625,0.10191381132736425,1.0577696355239046,5.057769635523904,1.0577696355239046,1.1953784291580876,1.1953784291580876,0.06464829102903039,2.4693473955020204,0.26651049037805596,1.0430195893846315,1.0430195893846315,0.003065108155188566,0.006895458516518713,3.7593361610112903,0.04896022281972425,0.04896022281972425,1.1827696355239046,3.4391418050494873,0.7912591451458486,2.5884222400218837,1.5530533440131302,-0.7617941988672816,-0.1523588397734561,2.220446049250313e-16,0.8985815474380177,0.5176844480043767,-2.7015665254873857,5.050874177007385,3.030524506204431,-5.732091031691817,-1.1464182063383632,2.220446049250313e-16,3.876220351247386,1.010174835401477,1.1953784291580876,IS,0.98383,0.98383,0.07188,0.0
1.0695568642367121,0.3185576276384803,2.0,1.5717660086353282,0.059217372604887845,11.048172400383992,34.681864258865495,4.6954102614945645,0.0875953226009465,0.9588082580895467,4.9588082580895465,0.9588082580895467,1.2032953393528363,1.2032953393528363,0.06953005861228544,2.539978444513716,0.2529144099724032,1.0542145313471654,1.0542145313471654,0.002627769543210012,0.006134466761436134,3.7692649763418844,0.04688314074299539,0.04688314074299539,1.0838082580895467,3.292124326463912,0.7058938481171435,2.4188298135758304,1.451297888145498,-0.7454040400283546,-0.14908080800567092,0.0,0.8564679827293435,0.4837659627151661,-2.810456718252338,4.9526737913281105,2.9716042747968663,-5.782060993049204,-1.1564121986098408,0.0,3.881565254790224,0.9905347582656221,1.2032953393528363,IS,0.98355,0.98355,0.07914,0.0
1.0387684656359863,0.3399217193114955,2.0,1.5941686172703204,0.05663338081835479,10.799174848331567,31.769593511721094,4.93804503421657,0.075248942313579,0.8677997972412842,4.867799797241284,0.8677997972412842,1.2105760162206973,1.2105760162206973,0.07489598293521889,2.616269563224784,0.23959509414350255,1.0660333287582737,1.0660333287582737,0.002251300077833194,0.00545863990074999,3.7789251166273305,0.04487001346262384,0.04487001346262384,0.9927997972412843,3.150872573179189,0.6282047030977816,2.2515302340165,1.3509181404099,-0.7227134373121183,-0.1445426874624236,8.326672684688674e-17,0.8116627654593591,0.45030604680330005,-2.9111253193860462,4.862341157340534,2.9174046944043206,-5.828530013790367,-1.1657060027580735,0.0,3.8867332383632904,0.9724682314681069,1.2105760162206973,IS,0.98434,0.98434,0.0871,0.0
1.0070392070637635,0.3627185954273025,2.0,1.6179862676397163,0.054146817814648564,10.553077575249237,29.09439358303957,5.203508508966783,0.06462399547947506,0.7841997994699865,4.784199799469986,0.7841997994699865,1.217264016042401,1.217264016042401,0.0808009045842526,2.6986804668549524,0.22673539629608705,1.078494576763377,1.078494576763377,0.0019278786750006973,0.00485975655445344,3.7882724852958596,0.04292867372736258,0.04292867372736258,0.9091997994699866,3.01529401463603,0.5574644031738994,2.085519332615034,1.2513115995690203,-0.6938471963951208,-0.1387694392790242,-2.7755575615628914e-17,0.7640274647205674,0.4171038665230068,-3.0040726858258733,4.779340042915533,2.8676040257493196,-5.871676711575192,-1.1743353423150384,0.0,3.891706364370703,0.9558680085831066,1.217264016042401,IS,0.98437,0.98437,0.09952,0.0
0.9742771699714028,0.38704434578419084,2.0,1.6432818816595984,0.0517687549006236,10.310951865680646,26.640233807807263,5.49414848506898,0.0555022848842177,0.707507306493977,4.7075073064939765,0.707507306493977,1.223399415480482,1.223399415480482,0.08730541070244591,2.7876807532931567,0.21455322665476265,1.0916110450642262,1.0916110450642262,0.001650696278133027,0.004330700262093866,3.7972556806595996,0.04106854789953137,0.04106854789953137,0.8325073064939771,2.885320270774073,0.49295407983921435,1.9198265532008199,1.1518959319204918,-0.6589418520812774,-0.13178837041625568,-1.942890293094024e-16,0.7134362366808031,0.383965310640164,-3.0897483741656226,4.7031766062318825,2.8219059637391295,-5.911654337904752,-1.1823308675809505,-2.220446049250313e-16,3.896462490198753,0.9406353212463765,1.223399415480482,IS,0.98515,0.98515,0.11263,0.0
0.940374416544473,0.4130015044501254,2.0,1.6701064174152833,0.0495131607817731,10.074111536250903,24.39243302433894,5.812466519260599,0.047694728785910516,0.6372635320105918,4.637263532010592,0.6372635320105918,1.2290189174391526,1.2290189174391526,0.09447534605527769,2.8837307915469905,0.20330512188585698,1.1053866706084676,1.1053866706084676,0.0014138492404784,0.0038654023310801134,3.805812759203987,0.03930129643893207,0.03930129643893207,0.7622635320105918,2.7609120449782383,0.43395841012473485,1.7535327404636014,1.0521196442781608,-0.6181612341534259,-0.12363224683068497,2.220446049250313e-16,0.6597871651694334,0.3507065480927203,-3.1685492271933953,4.633398129679512,2.780038877807707,-5.948588105001102,-1.1897176210002205,0.0,3.9009736784364537,0.9266796259359025,1.2290189174391526,IS,0.98631,0.98631,0.12649,0.0
0.9052027853775255,0.4406994819481844,2.0,1.6984902429986617,0.04739809618538982,9.84418568556277,22.33763843343979,6.161038087263277,0.041038625774591816,0.5730512010449934,4.5730512010449935,0.5730512010449934,1.2341559039164005,1.2341559039164005,0.10238028067817576,2.987249386239829,0.19328841424518184,1.119812243499743,1.119812243499743,0.001212251445393511,0.003458830967392976,3.8138664462258336,0.03764177047092042,0.03764177047092042,0.6980512010449935,2.642065860354343,0.37976278679981157,1.5858018148051647,0.9514810888830988,-0.5717183020832872,-0.11434366041665744,0.0,0.6030195140026766,0.31716036296103295,-3.24081524518084,4.569592370077601,2.7417554220465603,-5.9825706672274,-1.19651413344548,0.0,3.90520380762922,0.9139184740155202,1.2341559039164005,IS,0.98717,0.98717,0.14524,0.0
0.8686081521716815,0.47025502642654887,2.0,1.7284300032757058,0.04543408868761694,9.623220298242058,20.46383293628686,6.542352011516979,0.03539571094923368,0.5144947792589644,4.514494779258964,0.5144947792589644,1.2388404176592829,1.2388404176592829,0.11109005422791632,3.0985603304515728,0.18484031734874945,1.134859176184439,1.134859176184439,0.0010416079541987326,0.0031058643690729743,3.821369509618605,0.036098801800567716,0.036098801800567716,0.6394947792589644,2.5288234008308375,0.3296544619102149,1.4159344488073913,0.8495606692844347,-0.5199062073742198,-0.10398124147484378,1.8041124150158794e-16,0.5431399934485883,0.28318688976147827,-3.3068747303596404,4.511388914889891,2.7068333489339347,-6.0137080792935755,-1.2027416158587152,0.0,3.909131822624766,0.9022777829779782,1.2388404176592829,IS,0.98819,0.98819,0.17,0.0
0.830402409307063,0.5017927157568908,2.0,1.7598685634775286,0.04354624950367489,9.413823500917655,18.760382933654377,6.958507717032006,0.03065293018190044,0.4612619666766993,4.461261966676699,0.4612619666766993,1.2430990426658641,1.2430990426658641,0.12066782363486081,3.217805184351321,0.17833093044120651,1.1504704360339173,1.1504704360339173,0.0008986454480020042,0.0027949212938383097,3.8286099232791386,0.03461340589943285,0.03461340589943285,0.5862619666766993,2.421284714106747,0.28293103623549276,1.243456782325378,0.7460740693952267,-0.46314303315973393,-0.09262860663194683,-4.163336342344337e-17,0.48026287304494275,0.2486913564650756,-3.3673479566024396,4.458467045382861,2.6750802272297163,-6.042428183832156,-1.2084856367664312,0.0,3.91290750099265,0.8916934090765722,1.2430990426658641,IS,0.98923,0.98923,0.19895,0.0
0.7903519473923297,0.5354454826353772,2.0,1.7926642592903184,0.041767306085516126,9.219378957757137,17.21814686414166,7.41066254551353,0.026722038189357773,0.41306708950442683,4.413067089504427,0.41306708950442683,1.246954632839646,1.246954632839646,0.1311567937180195,3.3448019402549254,0.17414490309365183,1.1665472522118607,1.1665472522118607,0.0007805478228661431,0.0025250556805073354,3.8354558313384426,0.033211840413972314,0.033211840413972314,0.5380670895044268,2.319627318136314,0.238922186410775,1.0682651492495014,0.6409590895497008,-0.4020369031389258,-0.08040738062778519,-1.3877787807814457e-17,0.4146714814193633,0.2136530298499003,-3.4223887418340158,4.410542033823919,2.6463252202943512,-6.068713962128367,-1.2137427924256736,-2.220446049250313e-16,3.9164653878289677,0.8821084067647839,1.246954632839646,IS,0.9916,0.9916,0.22972,0.0
0.7481605710746323,0.5713551748996173,2.0,1.8265436202731606,0.040189297802711875,9.044369623173417,15.829680066803355,7.898040347734455,0.023538972548572536,0.36967750208760486,4.369677502087605,0.36967750208760486,1.2504257998329917,1.2504257998329917,0.1425555859679335,3.4788171827285175,0.17264270163587497,1.1829295216002471,1.1829295216002471,0.0006851185278342961,0.0023002981857093577,3.841543106974862,0.03196741438731276,0.03196741438731276,0.49467750208760486,2.2241346678823315,0.19703480045172989,0.8908603193590872,0.5345161916154523,-0.3374813911637224,-0.06749627823274462,-1.3877787807814457e-16,0.3469127594536787,0.17817206387181744,-3.471865604887257,4.367377203901896,2.6204263223411375,-6.092291927228395,-1.218458385445679,0.0,3.9196214043945763,0.8734754407803792,1.2504257998329917,IS,0.99314,0.99314,0.27332,0.0
0.7034431600880009,0.6096731534233013,2.0,1.861028833296751,0.03896591410776086,8.89488827401553,14.589601369308996,8.416175969648798,0.021070844965092712,0.3309250427909061,4.3309250427909065,0.3309250427909061,1.2535259965767276,1.2535259965767276,0.15477336410271658,3.618201682464583,0.1740863492775788,1.1993669320402343,1.1993669320402343,0.0006110157032137286,0.0021293581654671253,3.8462657017344233,0.03100238263297132,0.03100238263297132,0.4559250427909061,2.1352401335468243,0.15683869351332733,0.7127233603263234,0.42763401619579405,-0.27079532268246675,-0.05415906453649333,2.7755575615628914e-17,0.2779423334064979,0.1425446720652647,-3.515340658943517,4.328795684625439,2.5972774107752636,-6.112618069718781,-1.2225236139437563,0.0,3.922068171784478,0.8657591369250879,1.2535259965767276,IS,0.99416,0.99416,0.3292,0.0
0.6556830932992438,0.6505609301086978,2.0,1.8953280909851316,0.03836635448130771,8.779481583999292,13.495248757917862,8.953865286577884,0.019334916895772523,0.2967265236849332,4.296726523684933,0.2967265236849332,1.2562618781052053,1.2562618781052053,0.1675498973156419,3.759818469792985,0.1785061058524588,1.2154769952046665,1.2154769952046665,0.0005582168668620989,0.002030194023047459,3.8485647760978163,0.03053066806320237,0.03053066806320237,0.4217265236849332,2.053598119606008,0.11822041783247439,0.5369080538919482,0.3221448323351689,-0.2039244145026945,-0.04078488290053883,6.938893903907228e-17,0.2093438180297369,0.10738161077838965,-3.551838252412883,4.294696329661885,2.576817797797131,-6.128656050210014,-1.225731210042003,0.0,3.9232672910373845,0.8589392659323771,1.2562618781052053,IS,0.99641,0.99641,0.3875,0.0
0.6041592159376009,0.6941908486661574,2.0,1.9281776149809775,0.03889334094853915,8.710631023025575,12.547890885860115,9.488105045002325,0.018449413559967116,0.2671215901831286,4.2671215901831285,0.2671215901831286,1.2586302727853498,1.2586302727853498,0.18031987906526856,3.898188793978999,0.18547833405508926,1.230686988466462,1.230686988466462,0.0005292725496821188,0.002041964519821431,3.8464686007256645,0.030951315597245607,0.030951315597245607,0.3921215901831286,1.9802060250972084,0.08164325612803933,0.36893279620412933,0.22135967772247758,-0.13971642159443826,-0.027943284318887818,-1.6653345369377348e-16,0.143644770038045,0.07378655924082587,-3.579347010542536,4.265079625663307,2.559047775397984,-6.13839478594052,-1.2276789571881042,-2.220446049250313e-16,3.9222133181029215,0.8530159251326614,1.2586302727853498,IS,0.9975,0.9975,0.45696,0.0
0.5478105489731006,0.7407468110501529,2.0,1.9576458738040523,0.04157173910445047,8.707558871816412,11.755108144808279,9.976788898451609,0.01878345675650231,0.24234712952525872,4.242347129525259,0.24234712952525872,1.2606122296379794,1.2606122296379794,0.1920128603509243,4.0243902275729555,0.19380673235674656,1.2441654808374056,1.2441654808374056,0.0005329764770104317,0.0022611859691789283,3.835974229551377,0.033076496406026064,0.033076496406026064,0.3673471295252587,1.9166301926173934,0.04854039716851216,0.2179569019523031,0.13077414117138186,-0.0822337440028697,-0.01644674880057373,2.1163626406917047e-16,0.08470825239189539,0.04359138039046062,-3.593627100026118,4.24008594355608,2.544051566133648,-6.137678666159767,-1.2275357332319532,2.220446049250313e-16,3.916856521791099,0.848017188711216,1.2606122296379794,IS,0.99834,0.99834,0.52059,0.0
0.48495818059919515,0.7904250526138082,2.0,1.9810195282347456,0.048769003308808526,8.80212910411707,11.135943977243445,10.35336535888719,0.021480139648598393,0.22299824928885764,4.222998249288858,0.22299824928885764,1.2621601400568914,1.2621601400568914,0.20090396836374302,4.125342339611157,0.20126422667217464,1.254788235418904,1.254788235418904,0.0005969288739019942,0.002975344557636571,3.8078993313224023,0.0387771750824359,0.0387771750824359,0.3479982492888576,1.8654711182134598,0.021734022616683002,0.09765590967770077,0.05859354580662046,-0.03685952318993746,-0.007371904637987425,6.678685382510707e-17,0.03796094353050883,0.019531181935540154,-3.5849010820335447,4.220022904731221,2.5320137428387324,-6.116914824872277,-1.2233829649744554,0.0,3.9024619933823828,0.8440045809462442,1.2621601400568914,IS,0.99907,0.99907,0.57819,0.0
0.41264085630721853,0.8434349692492163,2.0,1.9953018469621682,0.06710302056009246,9.053274279815916,10.733814235701763,10.550084362905464,0.0308327746452688,0.21043169486568009,4.21043169486568,0.21043169486568009,1.2631654644107457,1.2631654644107457,0.20527671570046324,4.186506176191103,0.20529878834243012,1.2613209834744463,1.2613209834744463,0.000822811227405644,0.005325626595693835,3.736913544355324,0.05325636632041846,0.05325636632041846,0.3354316948656801,1.8314794425973775,0.005132906523249964,0.023925518674577262,0.014355311204746356,-0.009222404681496392,-0.0018444809362994086,-1.3010426069826053e-16,0.009396306075663663,0.004785103734915453,-3.526481849489644,4.205106068269987,2.523063640961992,-6.049545490451636,-1.2099090980903273,0.0,3.865793958879815,0.8410212136539974,1.2631654644107457,IS,0.99953,0.99953,0.62145,0.0
0.3245928459745012,0.9,2.0,1.9998237092884574,0.1222829592015367,9.591968571665156,10.65774285740573,10.65203303914631,0.0713442283276581,0.20805446429392904,4.208054464293929,0.20805446429392904,1.2633556428564856,1.2633556428564856,0.20789806784106457,4.20719293607331,0.20789809891947955,1.263283532544901,1.263283532544901,0.0017622220692679192,0.016715344180352608,3.527583507374206,0.09648913982680116,0.09648913982680116,0.333054464293929,1.8249779842341358,0.00015636537444949083,0.0008615282206196895,0.0005169169323718136,-0.0003605515579223228,-7.211031158460557e-05,-1.4101404505889592e-16,0.00035258142308514095,0.0001723056441239379,-3.3195290430802773,4.191339120113577,2.514803472068146,-5.834332515148423,-1.1668665030296845,2.220446049250313e-16,3.7554340815969267,0.8382678240227155,1.2633556428564856,IS,0.99969,0.99969,0.62895,0.0
