checkpoint_id,replication,rollout_batch,minibatch,selection_bin,formula_split,population_sequence_ess,blocks_per_estimator,sequences_per_estimator,calibration_blocks,raw_variance_trace,ppo_variance_trace,ppo_bias_squared,ppo_bias_squared_naive,empirical_raw_bias_squared,raw_formula_mse,ppo_formula_mse,raw_minus_ppo_formula_mse,ppo_formula_reduction_pct,formula_prefers_ppo
23.0,14.0,5.0,15.0,3.0,fit,0.16475572216682524,8.0,1024.0,100.0,0.06875193304853494,0.054048416296432644,0.002950033726159815,0.0034905178891241413,0.0007511308701765175,0.008593991631066868,0.009706085763213895,-0.001112094132147027,-12.940367874304881,0.0
24.0,18.0,1.0,14.0,3.0,test,0.10683216537150085,1.0,128.0,100.0,0.025339700876709777,0.021760397069652267,0.0016263209444985752,0.001843924915195098,0.00017477076699902162,0.025339700876709777,0.02338671801415084,0.0019529828625589364,7.7072056693216995,1.0
24.0,18.0,1.0,14.0,3.0,test,0.10683216537150085,2.0,256.0,100.0,0.025339700876709777,0.021760397069652267,0.0016263209444985752,0.001843924915195098,0.00017477076699902162,0.012669850438354889,0.012506519479324709,0.00016333095903017965,1.2891309161451103,1.0
24.0,18.0,1.0,14.0,3.0,test,0.10683216537150085,4.0,512.0,100.0,0.025339700876709777,0.021760397069652267,0.0016263209444985752,0.001843924915195098,0.00017477076699902162,0.006334925219177444,0.007066420211911642,-0.0007314949927341979,-11.547018590208056,0.0
24.0,18.0,1.0,14.0,3.0,test,0.10683216537150085,8.0,1024.0,100.0,0.025339700876709777,0.021760397069652267,0.0016263209444985752,0.001843924915195098,0.00017477076699902162,0.003167462609588722,0.004346370578205108,-0.0011789079686163862,-37.21931760291437,0.0
25.0,2.0,3.0,11.0,4.0,test,0.20017057301286428,1.0,128.0,100.0,0.022978370710854224,0.015058923777376792,0.000851113598632056,0.0010017028364058239,0.0002872641236162858,0.022978370710854224,0.015910037376008847,0.007068333334845377,30.760811651047693,1.0
25.0,2.0,3.0,11.0,4.0,test,0.20017057301286428,2.0,256.0,100.0,0.022978370710854224,0.015058923777376792,0.000851113598632056,0.0010017028364058239,0.0002872641236162858,0.011489185355427112,0.008380575487320453,0.0031086098681066595,27.056834509491612,1.0
25.0,2.0,3.0,11.0,4.0,test,0.20017057301286428,4.0,512.0,100.0,0.022978370710854224,0.015058923777376792,0.000851113598632056,0.0010017028364058239,0.0002872641236162858,0.005744592677713556,0.004615844542976253,0.0011287481347373026,19.648880226379486,1.0
25.0,2.0,3.0,11.0,4.0,test,0.20017057301286428,8.0,1024.0,100.0,0.022978370710854224,0.015058923777376792,0.000851113598632056,0.0010017028364058239,0.0002872641236162858,0.002872296338856778,0.0027334790708041547,0.00013881726805262335,4.832971660155196,1.0
26.0,4.0,1.0,10.0,4.0,fit,0.3031793239093131,1.0,128.0,100.0,0.021432020182610475,0.009340666900232353,0.001919879668881781,0.0020132863378841044,0.00026332715221973296,0.021432020182610475,0.011260546569114134,0.01017147361349634,47.459238685064676,1.0
26.0,4.0,1.0,10.0,4.0,fit,0.3031793239093131,2.0,256.0,100.0,0.021432020182610475,0.009340666900232353,0.001919879668881781,0.0020132863378841044,0.00026332715221973296,0.010716010091305237,0.0065902131189979575,0.00412579697230728,38.501241946896556,1.0
26.0,4.0,1.0,10.0,4.0,fit,0.3031793239093131,4.0,512.0,100.0,0.021432020182610475,0.009340666900232353,0.001919879668881781,0.0020132863378841044,0.00026332715221973296,0.005358005045652619,0.004255046393939869,0.00110295865171275,20.585248470560312,1.0
26.0,4.0,1.0,10.0,4.0,fit,0.3031793239093131,8.0,1024.0,100.0,0.021432020182610475,0.009340666900232353,0.001919879668881781,0.0020132863378841044,0.00026332715221973296,0.0026790025228263094,0.003087463031410825,-0.00040846050858451546,-15.246738482112196,0.0
27.0,8.0,1.0,16.0,4.0,fit,0.36522280607438,1.0,128.0,100.0,0.020613272853930865,0.012451817447595121,0.0026788269984692062,0.0028033451729451574,0.00017296289637425675,0.020613272853930865,0.015130644446064326,0.005482628407866539,26.59756384499138,1.0
27.0,8.0,1.0,16.0,4.0,fit,0.36522280607438,2.0,256.0,100.0,0.020613272853930865,0.012451817447595121,0.0026788269984692062,0.0028033451729451574,0.00017296289637425675,0.010306636426965433,0.008904735722266768,0.001401900704698665,13.601922553810551,1.0
27.0,8.0,1.0,16.0,4.0,fit,0.36522280607438,4.0,512.0,100.0,0.020613272853930865,0.012451817447595121,0.0026788269984692062,0.0028033451729451574,0.00017296289637425675,0.005153318213482716,0.0057917813603679865,-0.0006384631468852701,-12.389360028551078,0.0
27.0,8.0,1.0,16.0,4.0,fit,0.36522280607438,8.0,1024.0,100.0,0.020613272853930865,0.012451817447595121,0.0026788269984692062,0.0028033451729451574,0.00017296289637425675,0.002576659106741358,0.004235304179418597,-0.0016586450726772386,-64.37192519327436,0.0
28.0,11.0,2.0,7.0,4.0,fit,0.20552904127726604,1.0,128.0,100.0,0.030299386216229216,0.026498758580971515,0.001532508313025951,0.0017974958988356661,0.00013897613605572394,0.030299386216229216,0.028031266893997465,0.0022681193222317507,7.485693954476481,1.0
28.0,11.0,2.0,7.0,4.0,fit,0.20552904127726604,2.0,256.0,100.0,0.030299386216229216,0.026498758580971515,0.001532508313025951,0.0017974958988356661,0.00013897613605572394,0.015149693108114608,0.014781887603511708,0.00036780550460289996,2.4278082861354653,1.0
28.0,11.0,2.0,7.0,4.0,fit,0.20552904127726604,4.0,512.0,100.0,0.030299386216229216,0.026498758580971515,0.001532508313025951,0.0017974958988356661,0.00013897613605572394,0.007574846554057304,0.00815719795826883,-0.0005823514042115263,-7.687963050546578,0.0
28.0,11.0,2.0,7.0,4.0,fit,0.20552904127726604,8.0,1024.0,100.0,0.030299386216229216,0.026498758580971515,0.001532508313025951,0.0017974958988356661,0.00013897613605572394,0.003787423277028652,0.0048448531356473905,-0.0010574298586187385,-27.919505723910643,0.0
29.0,14.0,1.0,8.0,4.0,test,0.30687556346184414,1.0,128.0,100.0,0.019918927240884884,0.012230185824983185,0.0027089593082895535,0.0028312611665393854,9.6384136260307e-05,0.019918927240884884,0.01493914513327274,0.004979782107612145,25.000252510540932,1.0
29.0,14.0,1.0,8.0,4.0,test,0.30687556346184414,2.0,256.0,100.0,0.019918927240884884,0.012230185824983185,0.0027089593082895535,0.0028312611665393854,9.6384136260307e-05,0.009959463620442442,0.008824052220781146,0.0011354113996612965,11.400326794013196,1.0
29.0,14.0,1.0,8.0,4.0,test,0.30687556346184414,4.0,512.0,100.0,0.019918927240884884,0.012230185824983185,0.0027089593082895535,0.0028312611665393854,9.6384136260307e-05,0.004979731810221221,0.00576650576453535,-0.0007867739543141287,-15.799524639042296,0.0
29.0,14.0,1.0,8.0,4.0,test,0.30687556346184414,8.0,1024.0,100.0,0.019918927240884884,0.012230185824983185,0.0027089593082895535,0.0028312611665393854,9.6384136260307e-05,0.0024898659051106106,0.004237732536412452,-0.0017478666313018414,-70.19922750515329,0.0
30.0,16.0,6.0,9.0,4.0,test,0.32474639874605865,1.0,128.0,100.0,0.019088871754939937,0.016787365823904343,0.00033409900369940816,0.0005019726619384516,0.00028191709501764123,0.019088871754939937,0.017121464827603752,0.001967406927336185,10.306564749312892,1.0
30.0,16.0,6.0,9.0,4.0,test,0.32474639874605865,2.0,256.0,100.0,0.019088871754939937,0.016787365823904343,0.00033409900369940816,0.0005019726619384516,0.00028191709501764123,0.009544435877469969,0.00872778191565158,0.0008166539618183893,8.556335568727896,1.0
30.0,16.0,6.0,9.0,4.0,test,0.32474639874605865,4.0,512.0,100.0,0.019088871754939937,0.016787365823904343,0.00033409900369940816,0.0005019726619384516,0.00028191709501764123,0.004772217938734984,0.004530940459675494,0.00024127747905949067,5.055877207557883,1.0
30.0,16.0,6.0,9.0,4.0,test,0.32474639874605865,8.0,1024.0,100.0,0.019088871754939937,0.016787365823904343,0.00033409900369940816,0.0005019726619384516,0.00028191709501764123,0.002386108969367492,0.002432519731687451,-4.641076231995866e-05,-1.9450395147821429,0.0
31.0,18.0,5.0,10.0,4.0,test,0.21210436068925184,1.0,128.0,100.0,0.030944983039458408,0.023159642906177662,0.0025489674861768037,0.0027805639152385805,0.0005792933289443445,0.030944983039458408,0.025708610392354465,0.005236372647103943,16.921556041659375,1.0
31.0,18.0,5.0,10.0,4.0,test,0.21210436068925184,2.0,256.0,100.0,0.030944983039458408,0.023159642906177662,0.0025489674861768037,0.0027805639152385805,0.0005792933289443445,0.015472491519729204,0.014128788939265634,0.00134370258046357,8.684461573303787,1.0
31.0,18.0,5.0,10.0,4.0,test,0.21210436068925184,4.0,512.0,100.0,0.030944983039458408,0.023159642906177662,0.0025489674861768037,0.0027805639152385805,0.0005792933289443445,0.007736245759864602,0.00833887821272122,-0.0006026324528566182,-7.789727363407407,0.0
31.0,18.0,5.0,10.0,4.0,test,0.21210436068925184,8.0,1024.0,100.0,0.030944983039458408,0.023159642906177662,0.0025489674861768037,0.0027805639152385805,0.0005792933289443445,0.003868122879932301,0.0054439228494490115,-0.0015757999695167105,-40.73810523682975,0.0
32.0,18.0,7.0,15.0,4.0,fit,0.3975957480168304,1.0,128.0,100.0,0.020669235648867582,0.011225858402481916,0.001266802885000837,0.0013790614690256562,0.00019415521203352187,0.020669235648867582,0.012492661287482753,0.008176574361384829,39.55915206681967,1.0
32.0,18.0,7.0,15.0,4.0,fit,0.3975957480168304,2.0,256.0,100.0,0.020669235648867582,0.011225858402481916,0.001266802885000837,0.0013790614690256562,0.00019415521203352187,0.010334617824433791,0.0068797320862417945,0.0034548857381919967,33.43022254798553,1.0
32.0,18.0,7.0,15.0,4.0,fit,0.3975957480168304,4.0,512.0,100.0,0.020669235648867582,0.011225858402481916,0.001266802885000837,0.0013790614690256562,0.00019415521203352187,0.005167308912216896,0.004073267485621316,0.0010940414265955796,21.17236351031722,1.0
32.0,18.0,7.0,15.0,4.0,fit,0.3975957480168304,8.0,1024.0,100.0,0.020669235648867582,0.011225858402481916,0.001266802885000837,0.0013790614690256562,0.00019415521203352187,0.002583654456108448,0.0026700351853110767,-8.638072920262889e-05,-3.343354565019398,0.0
33.0,5.0,5.0,4.0,5.0,test,0.5742689214885942,1.0,128.0,100.0,0.023291689772345046,0.015377363045260186,0.002488660737902005,0.0026424343683546067,0.00022513524091816807,0.023291689772345046,0.01786602378316219,0.005425665989182857,23.29442836571231,1.0
33.0,5.0,5.0,4.0,5.0,test,0.5742689214885942,2.0,256.0,100.0,0.023291689772345046,0.015377363045260186,0.002488660737902005,0.0026424343683546067,0.00022513524091816807,0.011645844886172523,0.010177342260532098,0.0014685026256404249,12.609670144104564,1.0
33.0,5.0,5.0,4.0,5.0,test,0.5742689214885942,4.0,512.0,100.0,0.023291689772345046,0.015377363045260186,0.002488660737902005,0.0026424343683546067,0.00022513524091816807,0.005822922443086262,0.006333001499217051,-0.0005100790561307893,-8.75984629911089,0.0
33.0,5.0,5.0,4.0,5.0,test,0.5742689214885942,8.0,1024.0,100.0,0.023291689772345046,0.015377363045260186,0.002488660737902005,0.0026424343683546067,0.00022513524091816807,0.002911461221543131,0.004410831118559528,-0.0014993698970163973,-51.49887918554183,0.0
34.0,11.0,2.0,13.0,5.0,test,0.49302073488112047,1.0,128.0,100.0,0.021876953985295305,0.013589241310233154,0.002947374597052062,0.0030832670101543936,0.0002096086519821895,0.021876953985295305,0.016536615907285217,0.005340338078010088,24.41079357574012,1.0
34.0,11.0,2.0,13.0,5.0,test,0.49302073488112047,2.0,256.0,100.0,0.021876953985295305,0.013589241310233154,0.002947374597052062,0.0030832670101543936,0.0002096086519821895,0.010938476992647652,0.009741995252168638,0.0011964817404790141,10.938284564507791,1.0
34.0,11.0,2.0,13.0,5.0,test,0.49302073488112047,4.0,512.0,100.0,0.021876953985295305,0.013589241310233154,0.002947374597052062,0.0030832670101543936,0.0002096086519821895,0.005469238496323826,0.00634468492461035,-0.0008754464282865236,-16.00673345795688,0.0
34.0,11.0,2.0,13.0,5.0,test,0.49302073488112047,8.0,1024.0,100.0,0.021876953985295305,0.013589241310233154,0.002947374597052062,0.0030832670101543936,0.0002096086519821895,0.002734619248161913,0.0046460297608312065,-0.0019114105126692934,-69.89676950288626,0.0
35.0,11.0,4.0,5.0,5.0,test,0.5767185197951137,1.0,128.0,100.0,0.02441615113643326,0.017780538901426772,0.0018350667531735634,0.002012872142187831,0.00021027535138685042,0.02441615113643326,0.019615605654600337,0.004800545481832924,19.661352254121873,1.0
35.0,11.0,4.0,5.0,5.0,test,0.5767185197951137,2.0,256.0,100.0,0.02441615113643326,0.017780538901426772,0.0018350667531735634,0.002012872142187831,0.00021027535138685042,0.01220807556821663,0.01072533620388695,0.0014827393643296813,12.145561813116148,1.0
35.0,11.0,4.0,5.0,5.0,test,0.5767185197951137,4.0,512.0,100.0,0.02441615113643326,0.017780538901426772,0.0018350667531735634,0.002012872142187831,0.00021027535138685042,0.006104037784108315,0.006280201478530256,-0.00017616369442194097,-2.886019068895314,0.0
35.0,11.0,4.0,5.0,5.0,test,0.5767185197951137,8.0,1024.0,100.0,0.02441615113643326,0.017780538901426772,0.0018350667531735634,0.002012872142187831,0.00021027535138685042,0.0030520188920541576,0.00405763411585191,-0.001005615223797752,-32.94918083291824,0.0
36.0,12.0,1.0,10.0,5.0,fit,0.5774700004849331,1.0,128.0,100.0,0.015407104139481553,0.007429695783124759,0.002887346868057653,0.0029616438258889006,8.784932815572607e-05,0.015407104139481553,0.010317042651182412,0.005090061488299141,33.037107052814534,1.0
36.0,12.0,1.0,10.0,5.0,fit,0.5774700004849331,2.0,256.0,100.0,0.015407104139481553,0.007429695783124759,0.002887346868057653,0.0029616438258889006,8.784932815572607e-05,0.007703552069740776,0.006602194759620032,0.001101357310120744,14.296746489802134,1.0
36.0,12.0,1.0,10.0,5.0,fit,0.5774700004849331,4.0,512.0,100.0,0.015407104139481553,0.007429695783124759,0.002887346868057653,0.0029616438258889006,8.784932815572607e-05,0.003851776034870388,0.004744770813838842,-0.0008929947789684542,-23.183974636222672,0.0
36.0,12.0,1.0,10.0,5.0,fit,0.5774700004849331,8.0,1024.0,100.0,0.015407104139481553,0.007429695783124759,0.002887346868057653,0.0029616438258889006,8.784932815572607e-05,0.001925888017435194,0.003816058840948248,-0.0018901708235130538,-98.14541688827231,0.0
37.0,14.0,4.0,11.0,5.0,fit,0.5816793723187971,1.0,128.0,100.0,0.025738810973177605,0.015715740359804678,0.0037134072558797433,0.00387056465947779,0.0001402993535624941,0.025738810973177605,0.01942914761568442,0.0063096633574931844,24.514199059422285,1.0
37.0,14.0,4.0,11.0,5.0,fit,0.5816793723187971,2.0,256.0,100.0,0.025738810973177605,0.015715740359804678,0.0037134072558797433,0.00387056465947779,0.0001402993535624941,0.012869405486588803,0.011571277435782082,0.0012981280508067208,10.086930994283295,1.0
37.0,14.0,4.0,11.0,5.0,fit,0.5816793723187971,4.0,512.0,100.0,0.025738810973177605,0.015715740359804678,0.0037134072558797433,0.00387056465947779,0.0001402993535624941,0.006434702743294401,0.007642342345830912,-0.001207639602536511,-18.767605135994685,0.0
37.0,14.0,4.0,11.0,5.0,fit,0.5816793723187971,8.0,1024.0,100.0,0.025738810973177605,0.015715740359804678,0.0037134072558797433,0.00387056465947779,0.0001402993535624941,0.0032173513716472007,0.005677874800855328,-0.002460523429208127,-76.47667739655066,0.0
38.0,16.0,3.0,13.0,5.0,test,0.4625412519766238,1.0,128.0,100.0,0.028173910952131682,0.01550261805985726,0.004289348181600453,0.004444374362199025,0.00024673475964702126,0.028173910952131682,0.019791966241457713,0.00838194471067397,29.750731891341406,1.0
38.0,16.0,3.0,13.0,5.0,test,0.4625412519766238,2.0,256.0,100.0,0.028173910952131682,0.01550261805985726,0.004289348181600453,0.004444374362199025,0.00024673475964702126,0.014086955476065841,0.012040657211529082,0.002046298264536759,14.526192462334965,1.0
38.0,16.0,3.0,13.0,5.0,test,0.4625412519766238,4.0,512.0,100.0,0.028173910952131682,0.01550261805985726,0.004289348181600453,0.004444374362199025,0.00024673475964702126,0.007043477738032921,0.008165002696564769,-0.0011215249585318481,-15.92288639567794,0.0
38.0,16.0,3.0,13.0,5.0,test,0.4625412519766238,8.0,1024.0,100.0,0.028173910952131682,0.01550261805985726,0.004289348181600453,0.004444374362199025,0.00024673475964702126,0.0035217388690164603,0.00622717543908261,-0.00270543657006615,-76.8210441117037,0.0
39.0,19.0,6.0,15.0,5.0,fit,0.5739070010943166,1.0,128.0,100.0,0.02251948929351238,0.015615784567951973,0.0035229924196616314,0.003679150265341151,0.00015322985773422523,0.02251948929351238,0.019138776987613605,0.003380712305898776,15.012384436589874,1.0
39.0,19.0,6.0,15.0,5.0,fit,0.5739070010943166,2.0,256.0,100.0,0.02251948929351238,0.015615784567951973,0.0035229924196616314,0.003679150265341151,0.00015322985773422523,0.01125974464675619,0.011330884703637618,-7.114005688142744e-05,-0.6318087941889704,0.0
39.0,19.0,6.0,15.0,5.0,fit,0.5739070010943166,4.0,512.0,100.0,0.02251948929351238,0.015615784567951973,0.0035229924196616314,0.003679150265341151,0.00015322985773422523,0.005629872323378095,0.0074269385616496245,-0.0017970662382715292,-31.920195255746663,0.0
39.0,19.0,6.0,15.0,5.0,fit,0.5739070010943166,8.0,1024.0,100.0,0.02251948929351238,0.015615784567951973,0.0035229924196616314,0.003679150265341151,0.00015322985773422523,0.0028149361616890477,0.005474965490655628,-0.0026600293289665805,-94.49696817886206,0.0
40.0,19.0,7.0,12.0,5.0,fit,0.4363658899517935,1.0,128.0,100.0,0.03489859894733856,0.02887887738624739,0.003263822861010379,0.003552611634872853,0.0006257074148125841,0.03489859894733856,0.032142700247257766,0.0027558987000807916,7.896874898156799,1.0
40.0,19.0,7.0,12.0,5.0,fit,0.4363658899517935,2.0,256.0,100.0,0.03489859894733856,0.02887887738624739,0.003263822861010379,0.003552611634872853,0.0006257074148125841,0.01744929947366928,0.017703261554134073,-0.0002539620804647945,-1.4554285164743679,0.0
40.0,19.0,7.0,12.0,5.0,fit,0.4363658899517935,4.0,512.0,100.0,0.03489859894733856,0.02887887738624739,0.003263822861010379,0.003552611634872853,0.0006257074148125841,0.00872464973683464,0.010483542207572225,-0.0017588924707375858,-20.160035345736684,0.0
40.0,19.0,7.0,12.0,5.0,fit,0.4363658899517935,8.0,1024.0,100.0,0.03489859894733856,0.02887887738624739,0.003263822861010379,0.003552611634872853,0.0006257074148125841,0.00436232486841732,0.006873682534291303,-0.002511357665873983,-57.56924900426136,0.0
41.0,3.0,1.0,6.0,6.0,fit,0.7498613162507397,1.0,128.0,100.0,0.013791329343200534,0.007058685959655013,0.0028436259502657357,0.002914212809862286,0.00011887893575100698,0.013791329343200534,0.009902311909920749,0.003889017433279785,28.19900342092234,1.0
41.0,3.0,1.0,6.0,6.0,fit,0.7498613162507397,2.0,256.0,100.0,0.013791329343200534,0.007058685959655013,0.0028436259502657357,0.002914212809862286,0.00011887893575100698,0.006895664671600267,0.006372968930093242,0.0005226957415070252,7.58006321942746,1.0
41.0,3.0,1.0,6.0,6.0,fit,0.7498613162507397,4.0,512.0,100.0,0.013791329343200534,0.007058685959655013,0.0028436259502657357,0.002914212809862286,0.00011887893575100698,0.0034478323358001334,0.004608297440179489,-0.0011604651043793557,-33.65781718356233,0.0
41.0,3.0,1.0,6.0,6.0,fit,0.7498613162507397,8.0,1024.0,100.0,0.013791329343200534,0.007058685959655013,0.0028436259502657357,0.002914212809862286,0.00011887893575100698,0.0017239161679000667,0.0037259616952226124,-0.002002045527322546,-116.13357798954189,0.0
42.0,3.0,4.0,3.0,6.0,fit,0.7217967020388358,1.0,128.0,100.0,0.013125613503122855,0.0105252052760992,0.0009166005991140175,0.0010218526518750094,0.00021117353222618307,0.013125613503122855,0.011441805875213217,0.0016838076279096382,12.82841085873072,1.0
42.0,3.0,4.0,3.0,6.0,fit,0.7217967020388358,2.0,256.0,100.0,0.013125613503122855,0.0105252052760992,0.0009166005991140175,0.0010218526518750094,0.00021117353222618307,0.006562806751561428,0.006179203237163617,0.00038360351439781053,5.845113667357999,1.0
42.0,3.0,4.0,3.0,6.0,fit,0.7217967020388358,4.0,512.0,100.0,0.013125613503122855,0.0105252052760992,0.0009166005991140175,0.0010218526518750094,0.00021117353222618307,0.003281403375780714,0.0035479019181388176,-0.00026649854235810374,-8.121480715387458,0.0
42.0,3.0,4.0,3.0,6.0,fit,0.7217967020388358,8.0,1024.0,100.0,0.013125613503122855,0.0105252052760992,0.0009166005991140175,0.0010218526518750094,0.00021117353222618307,0.001640701687890357,0.0022322512586264174,-0.0005915495707360604,-36.054669480878346,0.0
43.0,6.0,8.0,9.0,6.0,test,0.7217146092562535,1.0,128.0,100.0,0.004360650844213729,0.0021396325425054115,0.0005389178953210561,0.0005603142207461102,5.014094378967906e-05,0.004360650844213729,0.002678550437826468,0.0016821004063872613,38.57452629162658,1.0
43.0,6.0,8.0,9.0,6.0,test,0.7217146092562535,2.0,256.0,100.0,0.004360650844213729,0.0021396325425054115,0.0005389178953210561,0.0005603142207461102,5.014094378967906e-05,0.0021803254221068645,0.0016087341665737618,0.0005715912555331027,26.2158689587158,1.0
43.0,6.0,8.0,9.0,6.0,test,0.7217146092562535,4.0,512.0,100.0,0.004360650844213729,0.0021396325425054115,0.0005389178953210561,0.0005603142207461102,5.014094378967906e-05,0.0010901627110534323,0.001073826030947409,1.633668010602319e-05,1.498554292894217,1.0
43.0,6.0,8.0,9.0,6.0,test,0.7217146092562535,8.0,1024.0,100.0,0.004360650844213729,0.0021396325425054115,0.0005389178953210561,0.0005603142207461102,5.014094378967906e-05,0.0005450813555267161,0.0008063719631342325,-0.00026129060760751634,-47.9360750387489,0.0
44.0,7.0,5.0,6.0,6.0,test,0.6291494359124491,1.0,128.0,100.0,0.023021484497131085,0.021022610864348812,0.0007066381703413928,0.0009168642789848809,0.00026079466680279555,0.023021484497131085,0.021729249034690205,0.00129223546244088,5.613171742256313,1.0
44.0,7.0,5.0,6.0,6.0,test,0.6291494359124491,2.0,256.0,100.0,0.023021484497131085,0.021022610864348812,0.0007066381703413928,0.0009168642789848809,0.00026079466680279555,0.011510742248565542,0.011217943602515799,0.0002927986460497436,2.543699091917655,1.0
44.0,7.0,5.0,6.0,6.0,test,0.6291494359124491,4.0,512.0,100.0,0.023021484497131085,0.021022610864348812,0.0007066381703413928,0.0009168642789848809,0.00026079466680279555,0.005755371124282771,0.005962290886428596,-0.0002069197621458246,-3.595246208759661,0.0
44.0,7.0,5.0,6.0,6.0,test,0.6291494359124491,8.0,1024.0,100.0,0.023021484497131085,0.021022610864348812,0.0007066381703413928,0.0009168642789848809,0.00026079466680279555,0.0028776855621413856,0.0033344645283849943,-0.0004567789662436087,-15.873136810114294,0.0
45.0,7.0,6.0,11.0,6.0,fit,0.7875739934281624,1.0,128.0,100.0,0.022235805845764484,0.016124109614015267,0.0019410490483758886,0.002102290144516041,0.0001459986665712537,0.022235805845764484,0.018065158662391154,0.00417064718337333,18.756447201879855,1.0
45.0,7.0,6.0,11.0,6.0,fit,0.7875739934281624,2.0,256.0,100.0,0.022235805845764484,0.016124109614015267,0.0019410490483758886,0.002102290144516041,0.0001459986665712537,0.011117902922882242,0.010003103855383522,0.0011147990674987198,10.027062434627876,1.0
45.0,7.0,6.0,11.0,6.0,fit,0.7875739934281624,4.0,512.0,100.0,0.022235805845764484,0.016124109614015267,0.0019410490483758886,0.002102290144516041,0.0001459986665712537,0.005558951461441121,0.005972076451879705,-0.0004131249904385844,-7.431707099876071,0.0
45.0,7.0,6.0,11.0,6.0,fit,0.7875739934281624,8.0,1024.0,100.0,0.022235805845764484,0.016124109614015267,0.0019410490483758886,0.002102290144516041,0.0001459986665712537,0.0027794757307205605,0.003956562750127797,-0.0011770870194072365,-42.349246168883965,0.0
46.0,9.0,5.0,4.0,6.0,test,0.7678451947029293,1.0,128.0,100.0,0.023079448947419038,0.020345209904915465,0.0012022064752509787,0.0014056585743001334,0.0001788635052581955,0.023079448947419038,0.021547416380166443,0.0015320325672525947,6.638081224308959,1.0
46.0,9.0,5.0,4.0,6.0,test,0.7678451947029293,2.0,256.0,100.0,0.023079448947419038,0.020345209904915465,0.0012022064752509787,0.0014056585743001334,0.0001788635052581955,0.011539724473709519,0.01137481142770871,0.00016491304600080824,1.429089978504451,1.0
46.0,9.0,5.0,4.0,6.0,test,0.7678451947029293,4.0,512.0,100.0,0.023079448947419038,0.020345209904915465,0.0012022064752509787,0.0014056585743001334,0.0001788635052581955,0.0057698622368547595,0.0062885089514798445,-0.000518646714625085,-8.988892513104565,0.0
46.0,9.0,5.0,4.0,6.0,test,0.7678451947029293,8.0,1024.0,100.0,0.023079448947419038,0.020345209904915465,0.0012022064752509787,0.0014056585743001334,0.0001788635052581955,0.0028849311184273797,0.003745357713365412,-0.0008604265949380321,-29.82485749632261,0.0
47.0,15.0,4.0,3.0,6.0,test,0.6077406524751604,1.0,128.0,100.0,0.02812975305716174,0.02229949855812367,0.002631163974812789,0.0028541589603940255,0.0002450692258021023,0.02812975305716174,0.024930662532936458,0.003199090524225283,11.37262214042368,1.0
47.0,15.0,4.0,3.0,6.0,test,0.6077406524751604,2.0,256.0,100.0,0.02812975305716174,0.02229949855812367,0.002631163974812789,0.0028541589603940255,0.0002450692258021023,0.01406487652858087,0.013780913253874623,0.00028396327470624726,2.0189531996901136,1.0
47.0,15.0,4.0,3.0,6.0,test,0.6077406524751604,4.0,512.0,100.0,0.02812975305716174,0.02229949855812367,0.002631163974812789,0.0028541589603940255,0.0002450692258021023,0.007032438264290435,0.008206038614343707,-0.0011736003500532714,-16.68838468177703,0.0
47.0,15.0,4.0,3.0,6.0,test,0.6077406524751604,8.0,1024.0,100.0,0.02812975305716174,0.02229949855812367,0.002631163974812789,0.0028541589603940255,0.0002450692258021023,0.0035162191321452176,0.0054186012945782475,-0.00190238216243303,-54.103060444711296,0.0
48.0,17.0,2.0,11.0,6.0,fit,0.6662966330948953,1.0,128.0,100.0,0.01872931561890805,0.009314573216448185,0.003534711073045541,0.003627856805210023,0.00010884317252244029,0.01872931561890805,0.012849284289493727,0.005880031329414323,31.39480079815719,1.0
48.0,17.0,2.0,11.0,6.0,fit,0.6662966330948953,2.0,256.0,100.0,0.01872931561890805,0.009314573216448185,0.003534711073045541,0.003627856805210023,0.00010884317252244029,0.009364657809454025,0.008191997681269634,0.001172660128184391,12.522188765942309,1.0
48.0,17.0,2.0,11.0,6.0,fit,0.6662966330948953,4.0,512.0,100.0,0.01872931561890805,0.009314573216448185,0.003534711073045541,0.003627856805210023,0.00010884317252244029,0.004682328904727012,0.005863354377157588,-0.0011810254724305752,-25.223035298487453,0.0
48.0,17.0,2.0,11.0,6.0,fit,0.6662966330948953,8.0,1024.0,100.0,0.01872931561890805,0.009314573216448185,0.003534711073045541,0.003627856805210023,0.00010884317252244029,0.002341164452363506,0.004699032725101564,-0.002357868272738058,-100.71348342734697,0.0
49.0,5.0,6.0,4.0,7.0,test,0.8544307440826742,1.0,128.0,100.0,0.021900795898380183,0.01728699770591116,0.0016138361100718457,0.0017867060871309573,0.00015425041583868492,0.021900795898380183,0.018900833815983006,0.0029999620823971777,13.697959180648132,1.0
49.0,5.0,6.0,4.0,7.0,test,0.8544307440826742,2.0,256.0,100.0,0.021900795898380183,0.01728699770591116,0.0016138361100718457,0.0017867060871309573,0.00015425041583868492,0.010950397949190092,0.010257334963027427,0.0006930629861626649,6.3291123243053,1.0
49.0,5.0,6.0,4.0,7.0,test,0.8544307440826742,4.0,512.0,100.0,0.021900795898380183,0.01728699770591116,0.0016138361100718457,0.0017867060871309573,0.00015425041583868492,0.005475198974595046,0.0059355855365496365,-0.00046038656195459063,-8.408581388380346,0.0
