replication,method,threshold,update,rollout_cycle,minibatch,population_value,population_rho,sample_rho,chosen_ppo,raw_risk,ppo_risk
10.0,ess_0.80,0.8,25.0,3.0,1.0,0.6052616892325969,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,26.0,3.0,2.0,0.6302121679924547,0.6757371444477374,0.7457823066494564,1.0,nan,nan
10.0,ess_0.80,0.8,27.0,3.0,3.0,0.6119837544071051,0.7794606810931693,0.7936479035859272,1.0,nan,nan
10.0,ess_0.80,0.8,28.0,3.0,4.0,0.6277116402127667,0.7252763525622136,0.737330137607099,1.0,nan,nan
10.0,ess_0.80,0.8,29.0,3.0,5.0,0.6272971918656085,0.7723664598778475,0.8296956299140579,0.0,nan,nan
10.0,ess_0.80,0.8,30.0,3.0,6.0,0.6611778744145905,0.7873340438513391,0.7730401258519519,1.0,nan,nan
10.0,ess_0.80,0.8,31.0,3.0,7.0,0.6250379771874839,0.8358470580105312,0.8593280170364742,0.0,nan,nan
10.0,ess_0.80,0.8,32.0,3.0,8.0,0.6622605185833039,0.7158569899142931,0.7992673397357118,1.0,nan,nan
10.0,ess_0.80,0.8,33.0,3.0,9.0,0.6579144463507105,0.8576218298016415,0.8944554997800662,0.0,nan,nan
10.0,ess_0.80,0.8,34.0,3.0,10.0,0.6596175131836628,0.7063813365059814,0.8637532563729106,0.0,nan,nan
10.0,ess_0.80,0.8,35.0,3.0,11.0,0.6487500019882355,0.6924850880936984,0.76975432714184,1.0,nan,nan
10.0,ess_0.80,0.8,36.0,3.0,12.0,0.6954177288457771,0.6903259570382811,0.6754882603076571,1.0,nan,nan
10.0,ess_0.80,0.8,37.0,4.0,1.0,0.7093185683564894,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,38.0,4.0,2.0,0.7180167364680434,0.922340623057491,0.9323848753184093,0.0,nan,nan
10.0,ess_0.80,0.8,39.0,4.0,3.0,0.7144139329999564,0.9005736017557452,0.911742694993516,0.0,nan,nan
10.0,ess_0.80,0.8,40.0,4.0,4.0,0.7287230604025169,0.7018373485695263,0.8463116468696867,0.0,nan,nan
10.0,ess_0.80,0.8,41.0,4.0,5.0,0.7211881655876001,0.4342349548778999,0.28138750028753373,1.0,nan,nan
10.0,ess_0.80,0.8,42.0,4.0,6.0,0.2878309672809115,0.5927689921154504,0.2616544069570535,1.0,nan,nan
10.0,ess_0.80,0.8,43.0,4.0,7.0,0.3652500544804479,0.035451868879338454,0.1617961321004346,1.0,nan,nan
10.0,ess_0.80,0.8,44.0,4.0,8.0,0.3940247600383945,0.06273332138555889,0.2175580697914446,1.0,nan,nan
10.0,ess_0.80,0.8,45.0,4.0,9.0,0.5227624822739835,0.076693179924408,0.3671751328127274,1.0,nan,nan
10.0,ess_0.80,0.8,46.0,4.0,10.0,0.5938893975478327,0.19706672485243765,0.3036293700800557,1.0,nan,nan
10.0,ess_0.80,0.8,47.0,4.0,11.0,0.5071246212199523,0.30796319327224986,0.25156674756550046,1.0,nan,nan
10.0,ess_0.80,0.8,48.0,4.0,12.0,0.39630295313982433,0.07003618614949483,0.1852552309225657,1.0,nan,nan
10.0,ess_0.80,0.8,49.0,5.0,1.0,0.45230473152323636,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,50.0,5.0,2.0,0.5152775749625153,0.9129141015434502,0.9324345770063076,0.0,nan,nan
10.0,ess_0.80,0.8,51.0,5.0,3.0,0.5572075987997426,0.650797293244205,0.83410550509389,0.0,nan,nan
10.0,ess_0.80,0.8,52.0,5.0,4.0,0.5643992727241185,0.3603169370428532,0.41655771322813423,1.0,nan,nan
10.0,ess_0.80,0.8,53.0,5.0,5.0,0.5643818769997779,0.3876160347020951,0.6538680007783972,1.0,nan,nan
10.0,ess_0.80,0.8,54.0,5.0,6.0,0.5632138056194319,0.38665032246025877,0.3434518667396462,1.0,nan,nan
10.0,ess_0.80,0.8,55.0,5.0,7.0,0.5672718308218246,0.4342265813766522,0.5987896598577744,1.0,nan,nan
10.0,ess_0.80,0.8,56.0,5.0,8.0,0.5430426950124291,0.4240811350370455,0.470900855558231,1.0,nan,nan
10.0,ess_0.80,0.8,57.0,5.0,9.0,0.5431651831908079,0.3791256104716745,0.7330873827152908,1.0,nan,nan
10.0,ess_0.80,0.8,58.0,5.0,10.0,0.518441298838407,0.37849663521323024,0.5266364754366688,1.0,nan,nan
10.0,ess_0.80,0.8,59.0,5.0,11.0,0.5348892179257295,0.30991670403900495,0.28848752633593,1.0,nan,nan
10.0,ess_0.80,0.8,60.0,5.0,12.0,0.5476625555839318,0.3889820623923701,0.5937916221878937,1.0,nan,nan
10.0,ess_0.80,0.8,61.0,6.0,1.0,0.5897193989376875,1.0,1.0,0.0,nan,nan
10.0,ess_0.80,0.8,62.0,6.0,2.0,0.6536688622719722,0.8795842253358492,0.9185043899571463,0.0,nan,nan
10.0,ess_0.80,0.8,63.0,6.0,3.0,0.6545184943322193,0.5542845062071633,0.47171385158069656,1.0,nan,nan
10.0,ess_0.80,0.8,64.0,6.0,4.0,0.6287445166753507,0.550043792192131,0.5628303941918429,1.0,nan,nan
10.0,ess_0.80,0.8,65.0,6.0,5.0,0.640512902260408,0.5090133403125887,0.6874240988322045,1.0,nan,nan
10.0,ess_0.80,0.8,66.0,6.0,6.0,0.6568356188350047,0.62737184612361,0.8306516487084877,0.0,nan,nan
10.0,ess_0.80,0.8,67.0,6.0,7.0,0.6680957681600503,0.43725377785197767,0.7332820764798089,1.0,nan,nan
10.0,ess_0.80,0.8,68.0,6.0,8.0,0.6681743717845051,0.44092565080254453,0.5663439636354665,1.0,nan,nan
10.0,ess_0.80,0.8,69.0,6.0,9.0,0.6682309490362301,0.45903921509908063,0.20038047122895294,1.0,nan,nan
10.0,ess_0.80,0.8,70.0,6.0,10.0,0.6672025179047183,0.4596503598307688,0.611142566221443,1.0,nan,nan
10.0,ess_0.80,0.8,71.0,6.0,11.0,0.6690890451991044,0.4587711956358975,0.6661445627377353,1.0,nan,nan
10.0,ess_0.80,0.8,72.0,6.0,12.0,0.579009525704432,0.45859670040805256,0.4421689259331407,1.0,nan,nan
11.0,raw,nan,0.0,0.0,0.0,0.4381825474072605,1.0,1.0,0.0,nan,nan
11.0,raw,nan,1.0,1.0,1.0,0.43723553435029816,1.0,1.0,0.0,nan,nan
