candidate,replication,iteration,raw_value,ppo_value,raw_minus_ppo,raw_endpoint_rho
A_320_40_lr014_eps020,22,18,0.7027149441285593,0.7113843489204079,-0.008669404791848634,0.9813702641446156
A_320_40_lr014_eps020,22,19,0.7027291489178366,0.7198147435567268,-0.017085594638890256,0.9447317975955383
A_320_40_lr014_eps020,22,20,0.716010711810494,0.7289236655853683,-0.012912953774874225,0.9600295644066908
A_320_40_lr014_eps020,22,21,0.7087053993053634,0.7382732072931504,-0.02956780798778702,0.8724001091299519
A_320_40_lr014_eps020,22,22,0.715984557827585,0.7432560250274501,-0.027271467199865174,0.9011676762720137
A_320_40_lr014_eps020,22,23,0.730205203932626,0.746543628647031,-0.016338424714405053,0.9350555260589563
A_320_40_lr014_eps020,22,24,0.74866303074393,0.750635357798218,-0.001972327054287959,0.9346582197083904
A_320_40_lr014_eps020,22,25,0.7602187715229108,0.7552689983224157,0.004949773200495167,0.9642073161721018
A_320_40_lr014_eps020,23,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,23,1,0.3079361281649749,0.3011717532581052,0.006764374906869708,0.8875499821011802
A_320_40_lr014_eps020,23,2,0.35942737962229654,0.3428272627925069,0.016600116829789624,0.9247424796274194
A_320_40_lr014_eps020,23,3,0.4040180908612851,0.37967157165303966,0.024346519208245432,0.8723309544736915
A_320_40_lr014_eps020,23,4,0.44865513347799785,0.42368244566495267,0.02497268781304518,0.855598609234143
A_320_40_lr014_eps020,23,5,0.49159569160345673,0.4626972288162436,0.02889846278721314,0.9648225672316622
A_320_40_lr014_eps020,23,6,0.5326060031733888,0.49456040600819834,0.03804559716519046,0.9560262952504207
A_320_40_lr014_eps020,23,7,0.562399526449362,0.5229175205254151,0.039482005923946906,0.9648144331367485
A_320_40_lr014_eps020,23,8,0.5823077559056208,0.5492573978682244,0.03305035803739642,0.948704955320406
A_320_40_lr014_eps020,23,9,0.6096202199358044,0.5742056917754593,0.03541452816034507,0.9070002964298096
A_320_40_lr014_eps020,23,10,0.6277804388951929,0.5931588775844697,0.03462156131072314,0.9155314568144588
A_320_40_lr014_eps020,23,11,0.6451534525535694,0.6121487052296406,0.033004747323928774,0.9457133921859145
A_320_40_lr014_eps020,23,12,0.6527167092636676,0.631301957191818,0.02141475207184962,0.9219379369043627
A_320_40_lr014_eps020,23,13,0.6621188231141629,0.6398644856914969,0.022254337422666026,0.8579575174143025
A_320_40_lr014_eps020,23,14,0.6762665402305172,0.6511466123042998,0.025119927926217422,0.9146452942397388
A_320_40_lr014_eps020,23,15,0.6988535565111529,0.6633209968523757,0.03553255965877722,0.8911728352902424
A_320_40_lr014_eps020,23,16,0.718764583090795,0.6735334940324452,0.04523108905834983,0.9555588555155262
A_320_40_lr014_eps020,23,17,0.7299275248682627,0.6836741143598293,0.04625341050843346,0.969182091273316
A_320_40_lr014_eps020,23,18,0.737708061901867,0.6951919054161576,0.04251615648570939,0.9761448875065935
A_320_40_lr014_eps020,23,19,0.7456567477787185,0.7026278392448164,0.043028908533902066,0.9585186217680295
A_320_40_lr014_eps020,23,20,0.7508924927201964,0.7118571403972181,0.03903535232297828,0.9752254881914101
A_320_40_lr014_eps020,23,21,0.7537450449397883,0.7175403041724493,0.03620474076733904,0.9423011940570903
A_320_40_lr014_eps020,23,22,0.759993119374903,0.7210642889149589,0.03892883045994411,0.8817607260644433
A_320_40_lr014_eps020,23,23,0.7649787654569874,0.7286858663921103,0.03629289906487709,0.957835564917216
A_320_40_lr014_eps020,23,24,0.7741094993774881,0.7330535149627129,0.041055984414775204,0.9341905069329389
A_320_40_lr014_eps020,23,25,0.7812937316432341,0.7463638286784384,0.0349299029647957,0.9201908940338571
A_320_40_lr014_eps020,24,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,24,1,0.3165024971413864,0.3016552839344189,0.014847213206967469,0.902110449813756
A_320_40_lr014_eps020,24,2,0.3725015008270004,0.3400234108412959,0.032478089985704506,0.9149961602658773
A_320_40_lr014_eps020,24,3,0.42767819603089824,0.3835425297325731,0.04413566629832516,0.858545022352416
A_320_40_lr014_eps020,24,4,0.46087449969986355,0.42972203935623127,0.031152460343632282,0.8872288157750735
A_320_40_lr014_eps020,24,5,0.49914505402207443,0.46499153611711647,0.034153517904957964,0.901033988423423
A_320_40_lr014_eps020,24,6,0.5268704326827527,0.49892652617332317,0.027943906509429517,0.9374196517776504
A_320_40_lr014_eps020,24,7,0.5577035435066781,0.5317540474643669,0.025949496042311115,0.9410736931706105
A_320_40_lr014_eps020,24,8,0.5758559504006566,0.5589033095603526,0.016952640840304012,0.9555414434967934
A_320_40_lr014_eps020,24,9,0.5846965913177739,0.5833568644100163,0.0013397269077575213,0.9474270448102976
A_320_40_lr014_eps020,24,10,0.5986998043105238,0.6023054190742761,-0.0036056147637523184,0.8595900151571266
A_320_40_lr014_eps020,24,11,0.6199274434508832,0.6229765692256415,-0.0030491257747582434,0.889111536720844
A_320_40_lr014_eps020,24,12,0.6291042312092553,0.642005968554625,-0.012901737345369702,0.9377102223561953
A_320_40_lr014_eps020,24,13,0.6472645853710319,0.6557001838894851,-0.008435598518453213,0.9318182413517623
A_320_40_lr014_eps020,24,14,0.6585781554115877,0.673117246926851,-0.014539091515263336,0.9549829178218978
A_320_40_lr014_eps020,24,15,0.6706868741925666,0.6880760603963272,-0.01738918620376062,0.9263040033224377
A_320_40_lr014_eps020,24,16,0.6763127963225294,0.696185460901227,-0.01987266457869763,0.9481451274614355
A_320_40_lr014_eps020,24,17,0.6861989146507714,0.706015326101189,-0.01981641145041757,0.9384461055487536
A_320_40_lr014_eps020,24,18,0.6888859383457819,0.7168095805067726,-0.027923642160990636,0.941764244498544
A_320_40_lr014_eps020,24,19,0.704777350739268,0.7284094979075324,-0.02363214716826445,0.9309451569969349
A_320_40_lr014_eps020,24,20,0.7089991340927609,0.7382901205980629,-0.02929098650530193,0.9754516585608348
A_320_40_lr014_eps020,24,21,0.7030546514029024,0.7451738043827111,-0.04211915297980873,0.9154991776578711
A_320_40_lr014_eps020,24,22,0.7241713548924482,0.7523807408838354,-0.028209385991387226,0.8701884365050114
A_320_40_lr014_eps020,24,23,0.7167416957444273,0.7571958320311408,-0.04045413628671357,0.9159783320408946
A_320_40_lr014_eps020,24,24,0.7350343586967863,0.7647523750915608,-0.02971801639477445,0.9471362945886056
A_320_40_lr014_eps020,24,25,0.7339261169817554,0.7697601334650338,-0.03583401648327844,0.9125563300971787
A_320_40_lr014_eps020,25,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,25,1,0.3200052116006687,0.3063545511704683,0.013650660430200412,0.902924855384342
A_320_40_lr014_eps020,25,2,0.3707794898109063,0.3503511203017426,0.020428369509163713,0.8601758443916939
A_320_40_lr014_eps020,25,3,0.4106985905259993,0.3894911908921914,0.021207399633807855,0.8452019099232154
A_320_40_lr014_eps020,25,4,0.45815129022034334,0.42660194920364813,0.03154934101669521,0.8722288350587694
A_320_40_lr014_eps020,25,5,0.4874326347401761,0.46286362711073137,0.02456900762944475,0.8494126575910959
A_320_40_lr014_eps020,25,6,0.5111831485570668,0.49297752182510435,0.018205626731962465,0.8897077112664159
A_320_40_lr014_eps020,25,7,0.5454290064943449,0.5229879935554466,0.02244101293889833,0.8253046964683057
A_320_40_lr014_eps020,25,8,0.5744757365129527,0.5476686681228015,0.026807068390151234,0.8650772204975856
A_320_40_lr014_eps020,25,9,0.5955089384241318,0.5729211505314761,0.022587787892655697,0.9036339359664683
A_320_40_lr014_eps020,25,10,0.6094716323487402,0.5942415706220154,0.015230061726724808,0.9417302140705327
A_320_40_lr014_eps020,25,11,0.6303581455012,0.6152048066638587,0.015153338837341268,0.9251803052047567
A_320_40_lr014_eps020,25,12,0.6449448281145864,0.632543002183625,0.012401825930961397,0.8947706396362354
A_320_40_lr014_eps020,25,13,0.6663634611925399,0.6525149847147534,0.01384847647778642,0.8725199312553799
A_320_40_lr014_eps020,25,14,0.6741610397486508,0.6652888072279969,0.008872232520653944,0.9415207550516288
A_320_40_lr014_eps020,25,15,0.6886178150778575,0.6785126232103212,0.010105191867536223,0.9037114554693746
A_320_40_lr014_eps020,25,16,0.7046175966204498,0.6904317172253609,0.014185879395088863,0.9520662166887919
A_320_40_lr014_eps020,25,17,0.7088291390131249,0.7021533610255208,0.0066757779876041035,0.9246395366091725
A_320_40_lr014_eps020,25,18,0.7272317198327882,0.7180556191324451,0.009176100700343137,0.8632259061647143
A_320_40_lr014_eps020,25,19,0.735013550380319,0.7258070348299367,0.009206515550382321,0.9709963911901818
A_320_40_lr014_eps020,25,20,0.7498982402811871,0.7369408377161322,0.012957402565054954,0.9171241639236782
A_320_40_lr014_eps020,25,21,0.7573468780631817,0.746593409946817,0.010753468116364684,0.9641165149641889
A_320_40_lr014_eps020,25,22,0.765152176081311,0.7487756744001896,0.01637650168112148,0.9067084274451508
A_320_40_lr014_eps020,25,23,0.7717276905738311,0.7582488152797682,0.013478875294062886,0.9822612590152584
A_320_40_lr014_eps020,25,24,0.7763094089573567,0.7620332692747177,0.014276139682638966,0.9536318923582472
A_320_40_lr014_eps020,25,25,0.7847536610932955,0.7694701557118493,0.015283505381446183,0.9555010495055807
A_320_40_lr014_eps020,26,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,26,1,0.3180260574712331,0.3034872083687951,0.014538849102437967,0.8848384200177944
A_320_40_lr014_eps020,26,2,0.3708997358582371,0.34462576624186636,0.02627396961637074,0.8346703418665518
A_320_40_lr014_eps020,26,3,0.41898558408618886,0.3907377754098707,0.028247808676318154,0.8622718330742306
A_320_40_lr014_eps020,26,4,0.4605002752573384,0.43096731950467565,0.029532955752662737,0.8631225734729487
A_320_40_lr014_eps020,26,5,0.5032904061597548,0.47129209973890684,0.031998306420848,0.8964580546256636
A_320_40_lr014_eps020,26,6,0.5353993963724689,0.5050640565546748,0.030335339817794127,0.8807817770321171
A_320_40_lr014_eps020,26,7,0.5494383520435336,0.5246701139217834,0.02476823812175022,0.8772684083316729
A_320_40_lr014_eps020,26,8,0.5753999698008205,0.5469158601397331,0.028484109661087387,0.8906850332104665
A_320_40_lr014_eps020,26,9,0.6041392050755753,0.5740481973531613,0.03009100772241402,0.9312183368775846
A_320_40_lr014_eps020,26,10,0.6177878111987768,0.5915216723407691,0.02626613885800766,0.9744378249022362
A_320_40_lr014_eps020,26,11,0.6251242486815066,0.6024664396854035,0.022657808996103146,0.9403144024115333
A_320_40_lr014_eps020,26,12,0.6462170547597949,0.6188258938353994,0.02739116092439542,0.9332859270668011
A_320_40_lr014_eps020,26,13,0.6594910984179055,0.6340082263193413,0.025482872098564258,0.9579219128477472
A_320_40_lr014_eps020,26,14,0.6555148560675632,0.6432229667016248,0.012291889365938391,0.8753626718027259
A_320_40_lr014_eps020,26,15,0.6774031825146043,0.6550286511462954,0.022374531368308914,0.9631389461122943
A_320_40_lr014_eps020,26,16,0.6859730905422012,0.6688483468914352,0.017124743650765994,0.9571275933592974
A_320_40_lr014_eps020,26,17,0.6882083305843739,0.6774134576409251,0.01079487294344883,0.9266200331581868
A_320_40_lr014_eps020,26,18,0.7024239573646683,0.6862368806146281,0.016187076750040275,0.9042422531213213
A_320_40_lr014_eps020,26,19,0.7112931734448802,0.6953379213854282,0.01595525205945203,0.9574821616649211
A_320_40_lr014_eps020,26,20,0.7180897011849292,0.7048847877243014,0.013204913460627798,0.9599714766571359
A_320_40_lr014_eps020,26,21,0.7258736585533244,0.7099805132191614,0.015893145334162972,0.9609406913220032
A_320_40_lr014_eps020,26,22,0.7297262399119309,0.7151757382097602,0.014550501702170648,0.9735669878212657
A_320_40_lr014_eps020,26,23,0.7320101439961152,0.7183298090634641,0.013680334932651084,0.9147913331725659
A_320_40_lr014_eps020,26,24,0.7341312654310201,0.723833262601041,0.01029800282997917,0.944300538622521
A_320_40_lr014_eps020,26,25,0.7425619044185563,0.7294217047790259,0.013140199639530392,0.9640065360350237
A_320_40_lr014_eps020,27,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,27,1,0.3137875545372992,0.29868019950485303,0.015107355032446146,0.8661230474567257
A_320_40_lr014_eps020,27,2,0.36138887984783935,0.34117354642880215,0.020215333419037196,0.9501204780619854
A_320_40_lr014_eps020,27,3,0.40608732022283045,0.38057048046614317,0.025516839756687282,0.9550729644549233
A_320_40_lr014_eps020,27,4,0.4209946258008022,0.4206095892795215,0.00038503652128069055,0.6267128630818787
A_320_40_lr014_eps020,27,5,0.4701860360851695,0.4579296044691177,0.012256431616051833,0.8739496787756621
A_320_40_lr014_eps020,27,6,0.5086262663243002,0.49482340363566285,0.01380286268863734,0.9363805228775601
A_320_40_lr014_eps020,27,7,0.5445699932635549,0.5231092040971687,0.021460789166386274,0.9347154076325721
A_320_40_lr014_eps020,27,8,0.568994921502894,0.5525044669877224,0.016490454515171615,0.9444327765839399
A_320_40_lr014_eps020,27,9,0.5755548803109547,0.5788493376088387,-0.0032944572978840236,0.49874449151584005
A_320_40_lr014_eps020,27,10,0.6105313459281332,0.6011430689539916,0.009388276974141574,0.9120274202909894
A_320_40_lr014_eps020,27,11,0.633265117338425,0.6220723574557632,0.011192759882661885,0.9487996897544676
A_320_40_lr014_eps020,27,12,0.648025177040708,0.6405014168855654,0.007523760155142556,0.9705865067903389
A_320_40_lr014_eps020,27,13,0.6543921663351513,0.6545422528061956,-0.0001500864710443084,0.9569687972499518
A_320_40_lr014_eps020,27,14,0.677185175905903,0.6700360619538002,0.007149113952102826,0.8783913927095424
A_320_40_lr014_eps020,27,15,0.6745489813076385,0.6846684675910675,-0.010119486283428958,0.8981493837164526
A_320_40_lr014_eps020,27,16,0.708173222032687,0.6956503297616718,0.012522892271015107,0.8966702795769439
A_320_40_lr014_eps020,27,17,0.7164336628227128,0.7045421288960422,0.011891533926670639,0.9698788251702276
A_320_40_lr014_eps020,27,18,0.7222265365771234,0.711094384569541,0.011132152007582441,0.9458320833710974
A_320_40_lr014_eps020,27,19,0.7406579176347626,0.725211628324623,0.015446289310139583,0.9118178637997995
A_320_40_lr014_eps020,27,20,0.7469049445499751,0.7347932476345532,0.01211169691542191,0.96179644600833
A_320_40_lr014_eps020,27,21,0.7521355943942862,0.7409105296993982,0.011225064694888043,0.98270852244764
A_320_40_lr014_eps020,27,22,0.7607449522608706,0.7503932315312234,0.010351720729647185,0.9463106326988923
A_320_40_lr014_eps020,27,23,0.7630114877802733,0.754160260672302,0.00885122710797126,0.9637218632691832
A_320_40_lr014_eps020,27,24,0.772169179247436,0.7611925886346107,0.010976590612825299,0.9405512816444584
A_320_40_lr014_eps020,27,25,0.7732018700662922,0.7655080045114704,0.007693865554821766,0.9897300647513217
A_320_40_lr014_eps020,28,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,28,1,0.31977691426028176,0.3003447909048907,0.019432123355391073,0.7991952607110536
A_320_40_lr014_eps020,28,2,0.3652121203636825,0.33512927513075336,0.030082845232929145,0.8512973749416711
A_320_40_lr014_eps020,28,3,0.41679550449202696,0.37922712772467526,0.0375683767673517,0.9525755228259573
A_320_40_lr014_eps020,28,4,0.46714928704234954,0.42481460412653105,0.04233468291581849,0.9594681992148029
A_320_40_lr014_eps020,28,5,0.5040923633942707,0.4666692700115386,0.03742309338273209,0.8760609162150665
A_320_40_lr014_eps020,28,6,0.5373322431379096,0.501538220790977,0.03579402234693263,0.8689588129640956
A_320_40_lr014_eps020,28,7,0.5640720960523498,0.5342233368311883,0.02984875922116148,0.9247431035469752
A_320_40_lr014_eps020,28,8,0.588750215651531,0.5611863337152829,0.027563881936248036,0.90802432830988
A_320_40_lr014_eps020,28,9,0.6011080547639694,0.5884510373263767,0.012657017437592732,0.6085392857723967
A_320_40_lr014_eps020,28,10,0.6224359461669143,0.6090290937343856,0.013406852432528704,0.7915704560558098
A_320_40_lr014_eps020,28,11,0.636333742502313,0.6257616268085857,0.010572115693727291,0.8211354010910187
A_320_40_lr014_eps020,28,12,0.6681632464072305,0.6466999841438735,0.02146326226335693,0.8652921776847925
A_320_40_lr014_eps020,28,13,0.6838741631357478,0.6617829386230591,0.022091224512688634,0.9573281694348356
A_320_40_lr014_eps020,28,14,0.6953872305050205,0.6780270939223264,0.017360136582694086,0.8895649681598109
A_320_40_lr014_eps020,28,15,0.7116753940459852,0.6914982250008893,0.020177169045095922,0.9446983311996889
A_320_40_lr014_eps020,28,16,0.7238470207987999,0.703409246552774,0.020437774246025886,0.9799330660750503
A_320_40_lr014_eps020,28,17,0.7341350393985747,0.7155019078677171,0.01863313153085766,0.940709256269045
A_320_40_lr014_eps020,28,18,0.7355444419039289,0.721612952980651,0.01393148892327789,0.9652907557203212
A_320_40_lr014_eps020,28,19,0.7441641631047522,0.7296234232777241,0.014540739827028082,0.9422089292588636
A_320_40_lr014_eps020,28,20,0.7508456973964935,0.737684322390717,0.013161375005776521,0.9565301211121404
A_320_40_lr014_eps020,28,21,0.7645759556739183,0.7426359410557174,0.021940014618200943,0.9587069127768145
A_320_40_lr014_eps020,28,22,0.7692306331114869,0.7556705877437749,0.013560045367711937,0.9557071102332706
A_320_40_lr014_eps020,28,23,0.7668783592472669,0.7612205672312038,0.00565779201606309,0.9274310889084839
A_320_40_lr014_eps020,28,24,0.782945196536198,0.7643736874417559,0.01857150909444205,0.9320110984976925
A_320_40_lr014_eps020,28,25,0.7864646281352878,0.7726643804357577,0.013800247699530144,0.9676393364458844
A_320_40_lr014_eps020,29,0,0.26409195184164375,0.26409195184164375,0.0,1.0
A_320_40_lr014_eps020,29,1,0.31322542648434676,0.30001555564336374,0.013209870840983018,0.8599240177875209
A_320_40_lr014_eps020,29,2,0.3408882631668821,0.3377290252107055,0.0031592379561765638,0.7095929404800327
A_320_40_lr014_eps020,29,3,0.397407783211451,0.3780073876356716,0.019400395575779383,0.9266383485450789
A_320_40_lr014_eps020,29,4,0.4415731374474106,0.4154000510058371,0.026173086441573512,0.7503248397012038
A_320_40_lr014_eps020,29,5,0.4648838039914383,0.44751998839856405,0.017363815592874254,0.8274178047381822
A_320_40_lr014_eps020,29,6,0.511478309636771,0.47950570732915143,0.03197260230761956,0.8349700456386127
A_320_40_lr014_eps020,29,7,0.5470573074214655,0.5125744988435902,0.034482808577875335,0.6552812110098891
A_320_40_lr014_eps020,29,8,0.5724340233341324,0.5431550230629276,0.02927900027120478,0.9084351426904873
A_320_40_lr014_eps020,29,9,0.6021283846369833,0.5641017151371361,0.03802666949984712,0.9094820573057344
A_320_40_lr014_eps020,29,10,0.6151695947141645,0.5879520340645745,0.027217560649590022,0.9428289849630556
A_320_40_lr014_eps020,29,11,0.6279752356761761,0.6077909606252627,0.02018427505091336,0.8997457159320381
A_320_40_lr014_eps020,29,12,0.6388843308905382,0.6255734335076703,0.013310897382867948,0.8711618468522409
A_320_40_lr014_eps020,29,13,0.6546919214780673,0.6429678310661665,0.011724090411900812,0.9606076576799325
A_320_40_lr014_eps020,29,14,0.665285003054085,0.6554971173870416,0.009787885667043361,0.8630055611959877
A_320_40_lr014_eps020,29,15,0.6887270943904472,0.6764945907600894,0.012232503630357772,0.7546199061640029
A_320_40_lr014_eps020,29,16,0.7058977618756512,0.6907912159670307,0.015106545908620483,0.9347060731618498
A_320_40_lr014_eps020,29,17,0.7153399324755161,0.7034661326974427,0.011873799778073346,0.9597880907719261
A_320_40_lr014_eps020,29,18,0.725053648542712,0.718197232984745,0.0068564155579670105,0.9638898426018573
A_320_40_lr014_eps020,29,19,0.7271698297577933,0.7279042421724796,-0.0007344124146863029,0.9356321193455486
A_320_40_lr014_eps020,29,20,0.7374510942407637,0.7354084252025251,0.002042669038238576,0.9702470376367897
A_320_40_lr014_eps020,29,21,0.7441163059016246,0.7439091106957394,0.00020719520588519114,0.8648663678650118
A_320_40_lr014_eps020,29,22,0.73694243504735,0.7505773039567659,-0.013634868909415898,0.9387967056924215
A_320_40_lr014_eps020,29,23,0.7621938721698547,0.7576176436024197,0.004576228567435003,0.920204013808228
A_320_40_lr014_eps020,29,24,0.7647081401928775,0.7639332873652178,0.0007748528276596556,0.9417436100298354
A_320_40_lr014_eps020,29,25,0.7733487279839334,0.7674774004855623,0.005871327498371048,0.8575771085322702
B_160_40_lr014_eps010,0,0,0.26409195184164375,0.26409195184164375,0.0,1.0
B_160_40_lr014_eps010,0,1,0.3127960399553261,0.29401027510225364,0.018785764853072484,0.8548724172787511
B_160_40_lr014_eps010,0,2,0.3456433891783096,0.3188479359014475,0.026795453276862113,0.731923688517252
B_160_40_lr014_eps010,0,3,0.4027707619823954,0.34537719695720387,0.05739356502519155,0.767658313358122
B_160_40_lr014_eps010,0,4,0.4449324820380166,0.38033483558175374,0.06459764645626287,0.9081518140015636
B_160_40_lr014_eps010,0,5,0.47162515757706197,0.41383293887113315,0.05779221870592882,0.6594146937783284
B_160_40_lr014_eps010,0,6,0.49143211443416,0.44874228580269365,0.042689828631466364,0.7177686474702177
B_160_40_lr014_eps010,0,7,0.546355575284006,0.4758955487191544,0.07046002656485162,0.7669364519950798
B_160_40_lr014_eps010,0,8,0.5707580185275961,0.49535932152916573,0.07539869699843038,0.9489684417258848
B_160_40_lr014_eps010,0,9,0.5830213099475832,0.5197407069303501,0.06328060301723304,0.8641133361428732
B_160_40_lr014_eps010,0,10,0.6051949197641605,0.5414409481968496,0.06375397156731089,0.9131773275150618
B_160_40_lr014_eps010,0,11,0.6223549097975719,0.559189951306573,0.0631649584909989,0.8035250087741609
B_160_40_lr014_eps010,0,12,0.6262102035598947,0.5781105493854646,0.04809965417443007,0.8968303906739729
B_160_40_lr014_eps010,0,13,0.6360516129496007,0.5908105830349515,0.04524102991464918,0.877330860311287
B_160_40_lr014_eps010,0,14,0.6623382347029639,0.6110779972528737,0.05126023745009023,0.959213112765845
B_160_40_lr014_eps010,0,15,0.669725907742243,0.6213864377831455,0.04833946995909755,0.7891281605610754
B_160_40_lr014_eps010,0,16,0.6765714152157688,0.634675673845406,0.04189574137036278,0.929296924484892
B_160_40_lr014_eps010,0,17,0.6840656085442904,0.6381999762437758,0.04586563230051466,0.9501492223435383
B_160_40_lr014_eps010,0,18,0.6988808631693517,0.6494655638223517,0.04941529934700006,0.7773128450906956
B_160_40_lr014_eps010,0,19,0.7022934029951792,0.6508454364524503,0.051447966542728873,0.9096352832813934
B_160_40_lr014_eps010,0,20,0.7080955082133514,0.6672835826919824,0.04081192552136903,0.8985550572319596
B_160_40_lr014_eps010,0,21,0.708680033917576,0.6727778953893483,0.035902138528227656,0.8286267184619057
B_160_40_lr014_eps010,0,22,0.708106181050027,0.6759869112143155,0.03211926983571145,0.8069332798613097
B_160_40_lr014_eps010,0,23,0.719036920552311,0.6848958925108859,0.03414102804142516,0.9194177535474356
B_160_40_lr014_eps010,0,24,0.7192622394865396,0.6839497761191097,0.03531246336742988,0.9240973522266105
B_160_40_lr014_eps010,0,25,0.7065916877605816,0.6931664506196901,0.0134252371408915,0.8434068209155863
B_160_40_lr014_eps010,1,0,0.26409195184164375,0.26409195184164375,0.0,1.0
B_160_40_lr014_eps010,1,1,0.3064890695126054,0.28862069315356864,0.017868376359036764,0.8016023766456724
B_160_40_lr014_eps010,1,2,0.3445424465760222,0.3146733605287605,0.029869086047261684,0.7042755882004047
B_160_40_lr014_eps010,1,3,0.38865886099716124,0.3445834598843511,0.044075401112810164,0.8792703961450953
B_160_40_lr014_eps010,1,4,0.4277515465612506,0.37577265767950846,0.051978888881742125,0.6994709145460272
B_160_40_lr014_eps010,1,5,0.479752590088653,0.40434584509793065,0.07540674499072236,0.7793141184852304
B_160_40_lr014_eps010,1,6,0.5066379617760542,0.43372382997259445,0.07291413180345979,0.9572114865278939
B_160_40_lr014_eps010,1,7,0.5323101366279925,0.4570177992023411,0.07529233742565145,0.8701815089428486
B_160_40_lr014_eps010,1,8,0.511353574660008,0.4837811703115827,0.027572404348425283,0.6373588093801831
B_160_40_lr014_eps010,1,9,0.5620091484099794,0.5022759049648717,0.059733243445107664,0.5692374236305867
B_160_40_lr014_eps010,1,10,0.5672762143682194,0.5310777655695685,0.03619844879865086,0.9003121429675188
B_160_40_lr014_eps010,1,11,0.5865727338191112,0.5470136394607705,0.03955909435834071,0.4129677133137966
B_160_40_lr014_eps010,1,12,0.6080567863892544,0.5729575503740245,0.03509923601522991,0.5537261457633301
B_160_40_lr014_eps010,1,13,0.6269010635948828,0.5935639258226262,0.033337137772256664,0.8871055194454655
B_160_40_lr014_eps010,1,14,0.6491242979703903,0.6113937421472023,0.03773055582318796,0.8239127214605313
B_160_40_lr014_eps010,1,15,0.6449211108674482,0.6209952230601348,0.023925887807313417,0.8771218699356769
B_160_40_lr014_eps010,1,16,0.641460202343542,0.6332782838732768,0.00818191847026517,0.8331694060839272
B_160_40_lr014_eps010,1,17,0.6632193443824703,0.6505555696685289,0.012663774713941423,0.779640728858719
B_160_40_lr014_eps010,1,18,0.6854348406450596,0.6641959001554342,0.02123894048962538,0.939975344188319
B_160_40_lr014_eps010,1,19,0.6679889096630379,0.6839618104073889,-0.015972900744350982,0.8319844861139706
B_160_40_lr014_eps010,1,20,0.6927198995819581,0.694744873013557,-0.0020249734315989087,0.8901534215783125
B_160_40_lr014_eps010,1,21,0.6922680130932422,0.7013060971429304,-0.0090380840496882,0.9062173557973157
B_160_40_lr014_eps010,1,22,0.6949181598157314,0.7094965236520162,-0.014578363836284858,0.9621493517421014
B_160_40_lr014_eps010,1,23,0.7189256688007089,0.709584218567682,0.009341450233026904,0.8996966567126605
B_160_40_lr014_eps010,1,24,0.7306862365096745,0.7208703883768531,0.009815848132821325,0.9330827308960752
B_160_40_lr014_eps010,1,25,0.715498131401471,0.7339253099003328,-0.018427178498861774,0.9066773124707231
B_160_40_lr014_eps010,2,0,0.26409195184164375,0.26409195184164375,0.0,1.0
B_160_40_lr014_eps010,2,1,0.32752692196378713,0.2984811842006361,0.029045737763151058,0.7274018226829655
B_160_40_lr014_eps010,2,2,0.36283910193053914,0.32798677791725744,0.0348523240132817,0.9102889520860499
B_160_40_lr014_eps010,2,3,0.3833133963578095,0.360677487001512,0.0226359093562975,0.9159282119470084
B_160_40_lr014_eps010,2,4,0.4273831600019357,0.39239941189991095,0.03498374810202476,0.5730393415453153
B_160_40_lr014_eps010,2,5,0.45531631883338985,0.4180244747768237,0.03729184405656616,0.70009863646379
B_160_40_lr014_eps010,2,6,0.47774057682575477,0.4429935995931693,0.03474697723258546,0.720984137880647
B_160_40_lr014_eps010,2,7,0.5216408360653421,0.47410644525875956,0.047534390806582505,0.7344072247141985
B_160_40_lr014_eps010,2,8,0.5454422551555707,0.49765758974171315,0.04778466541385751,0.8981937365237737
B_160_40_lr014_eps010,2,9,0.5640088191531657,0.5185967209846922,0.04541209816847347,0.6331006489987671
B_160_40_lr014_eps010,2,10,0.5790756165585277,0.5465842268368138,0.03249138972171384,0.8185182945831851
B_160_40_lr014_eps010,2,11,0.6135602817397553,0.5624182033853803,0.05114207835437501,0.8498536959975582
B_160_40_lr014_eps010,2,12,0.6190487147705543,0.5818798991191724,0.03716881565138197,0.7754152589718551
B_160_40_lr014_eps010,2,13,0.6494320533086051,0.6002930615175747,0.04913899179103043,0.7353498967264925
B_160_40_lr014_eps010,2,14,0.646654801721657,0.6113631521375508,0.035291649584106244,0.6690361108427129
B_160_40_lr014_eps010,2,15,0.6717055124633482,0.6297649738763804,0.04194053858696778,0.5340141636247574
B_160_40_lr014_eps010,2,16,0.6972103814773598,0.6489066421864593,0.04830373929090048,0.8865266054178347
B_160_40_lr014_eps010,2,17,0.683041451901351,0.6504229709319951,0.032618480969355934,0.8302149297167257
B_160_40_lr014_eps010,2,18,0.7072964187774221,0.6648329824373391,0.04246343634008298,0.8010763082598311
