state_id,state_order,replication,rollout_cycle,minibatch,trajectory,population_rho,mean_sample_rho,signal_sq,current_value,oracle_change,exact_raw_risk,exact_ppo_risk,oracle_ppo,raw_mse,raw_mse_se,raw_relative_mse,raw_mean_change,raw_harm_rate,ppo_mse,ppo_mse_se,ppo_relative_mse,ppo_mean_change,ppo_harm_rate
646.0,24.0,6.0,8.0,30.0,ppo,0.9464884923887568,0.9573799982193867,0.010367288695898157,0.5576494453122254,0.0017447924847537877,0.6726840932077585,0.5172702018184346,1.0,0.5801584649255715,0.05134337623467915,55.96048127367309,0.00022995278435455346,0.4,0.4451917701050114,0.05268950933680285,42.94196710092125,0.0011079141187561232,0.3
1004.0,25.0,10.0,25.0,10.0,raw,0.948031372493407,0.971836437497165,0.015198666594404789,0.6348648559808846,0.0025699546680053587,0.441733190008772,0.34283512570512975,1.0,0.43041634527975514,0.11305574433922094,28.31934910909934,0.0027193896799744544,0.225,0.386510866886423,0.11199730985621054,25.430577378986158,0.0021974432375551746,0.25
745.0,26.0,7.0,11.0,5.0,ppo,0.9506108934020554,0.9578701802258489,0.010819594686262325,0.6016303212740023,0.0018271253396444642,0.6725726462823697,0.5713140340236411,1.0,0.7220363218751006,0.10845173289153151,66.7341377206923,-0.0004939947346573853,0.45,0.6172312511142862,0.10505517425773009,57.04753911881623,-9.049027894272866e-06,0.375
821.0,27.0,8.0,1.0,40.0,ppo,0.9527602308992889,0.9646962077408162,0.010283679151144653,0.30706315374377086,0.0017484339819283101,0.564755776689424,0.3378213514043329,1.0,0.5359976883419101,0.0370914642794011,52.12119908294196,0.0009619427024467428,0.325,0.323909821660599,0.030270648711504394,31.497464759443154,0.00023458391165304682,0.5
271.0,28.0,2.0,15.0,5.0,ppo,0.9544230909307294,0.9686122368907905,0.008190652375357484,0.6309968862637844,0.0013752941483538006,0.5834803738136597,0.4818432791894415,1.0,0.527679677175228,0.08852748559428038,64.42462126250318,-8.609524661724321e-05,0.425,0.4903602320704552,0.08922525456810665,59.86827539473658,-7.121414979007756e-05,0.425
1125.0,29.0,11.0,8.0,20.0,ppo,0.9565937874259046,0.964955960546291,0.0067771771876087876,0.5597171130190614,0.0011440461577552075,0.7445139092370832,0.5445141588771311,1.0,0.831033490363799,0.10906175263095581,122.6223643500481,-0.0003718345038751708,0.475,0.5894155909444654,0.1050331240279823,86.97066265614795,-0.00034951714912920815,0.475
668.0,30.0,6.0,25.0,10.0,ppo,0.9591937833784976,0.9690611888862393,0.011255184788850717,0.7427838743352232,0.0018841020743451953,0.6429788587257742,0.5510125757927197,1.0,0.8656322413234347,0.13180942329749087,76.90964276134517,-0.00013746633967698098,0.375,0.7641764526116812,0.13641007254278792,67.89550477826604,0.00016135250058280648,0.325
337.0,31.0,3.0,1.0,5.0,ppo,0.9617335134911204,0.9701767024717369,0.009283637505800253,0.2715236237596013,0.001579966751044437,0.5463671739400194,0.4834404899045421,1.0,0.5180981448559934,0.031926023838808965,55.80766639501971,0.0008542223794308773,0.35,0.4279356542475091,0.031187998966910182,46.09568759876099,0.0008832646917025594,0.275
535.0,32.0,5.0,3.0,5.0,ppo,0.9647580970457218,0.9725165056022547,0.01414137622279733,0.3353674427284456,0.0023948733385150134,0.6128499726673148,0.5474333974748732,1.0,0.5859621734953433,0.040173232051832986,41.436007660323256,0.000895597970550463,0.35,0.5261735723263343,0.04031028083262118,37.20808809810811,0.0013648844794011863,0.3
350.0,33.0,3.0,5.0,10.0,ppo,0.9668913554057508,0.9760946516264187,0.01233205508317544,0.4427728385530109,0.0020830023057766267,0.5855416081568593,0.5031438049861366,1.0,0.6075295145480126,0.0578969046937596,49.26425566950816,0.0013865359716885405,0.3,0.5453236102250872,0.057902827295096264,44.22001090224365,0.0017576320460372385,0.225
958.0,34.0,9.0,25.0,30.0,ppo,0.9696831668901187,0.9743782013303406,0.0041236745558072075,0.7272775816467977,0.0006924962769018217,0.48642001549160035,0.402400108705035,1.0,0.541539939264505,0.10960836481708774,131.3246067155993,-0.0008389139782873839,0.425,0.43020842483888605,0.10672072500067109,104.32647363818771,-0.0011355492862366507,0.525
