checkpoint_id,selection_bin,blocks_per_estimator,sequences_per_estimator,population_sequence_ess,method,selected_ppo,agrees_with_formula_oracle,heldout_gradient_mse,evaluation_draws
43.0,6.0,8.0,1024.0,0.7217146092562535,Effective-count transfer,0.0,1.0,0.0010430438521796793,100.0
43.0,6.0,8.0,1024.0,0.7217146092562535,Fixed ESS 0.1,0.0,1.0,0.0010430438521796793,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,Raw,0.0,0.0,0.02580817129777621,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,PPO masked,1.0,1.0,0.023838044505001488,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,Formula oracle,1.0,1.0,0.023838044505001488,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,Fitted ESS,1.0,1.0,0.023838044505001488,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,Effective-count transfer,1.0,1.0,0.023838044505001488,100.0
44.0,6.0,1.0,128.0,0.6291494359124491,Fixed ESS 0.1,0.0,0.0,0.02580817129777621,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,Raw,0.0,0.0,0.01250344328249966,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,PPO masked,1.0,1.0,0.012182681689417671,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,Formula oracle,1.0,1.0,0.012182681689417671,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,Fitted ESS,1.0,1.0,0.012182681689417671,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,Effective-count transfer,0.0,0.0,0.01250344328249966,100.0
44.0,6.0,2.0,256.0,0.6291494359124491,Fixed ESS 0.1,0.0,0.0,0.01250344328249966,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,Raw,0.0,1.0,0.005788809649716569,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,PPO masked,1.0,0.0,0.006120206056334485,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,Formula oracle,0.0,1.0,0.005788809649716569,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,Fitted ESS,0.0,1.0,0.005788809649716569,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,Effective-count transfer,0.0,1.0,0.005788809649716569,100.0
44.0,6.0,4.0,512.0,0.6291494359124491,Fixed ESS 0.1,0.0,1.0,0.005788809649716569,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,Raw,0.0,1.0,0.003322294707961621,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,PPO masked,1.0,0.0,0.0041127072655049975,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,Formula oracle,0.0,1.0,0.003322294707961621,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,Fitted ESS,0.0,1.0,0.003322294707961621,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,Effective-count transfer,0.0,1.0,0.003322294707961621,100.0
44.0,6.0,8.0,1024.0,0.6291494359124491,Fixed ESS 0.1,0.0,1.0,0.003322294707961621,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,Raw,0.0,0.0,0.0235498057311356,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,PPO masked,1.0,1.0,0.02146115867197047,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,Formula oracle,1.0,1.0,0.02146115867197047,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,Fitted ESS,1.0,1.0,0.02146115867197047,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,Effective-count transfer,1.0,1.0,0.02146115867197047,100.0
46.0,6.0,1.0,128.0,0.7678451947029293,Fixed ESS 0.1,0.0,0.0,0.0235498057311356,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,Raw,0.0,0.0,0.010844150539416876,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,PPO masked,1.0,1.0,0.010558635781643653,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,Formula oracle,1.0,1.0,0.010558635781643653,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,Fitted ESS,1.0,1.0,0.010558635781643653,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,Effective-count transfer,0.0,0.0,0.010844150539416876,100.0
46.0,6.0,2.0,256.0,0.7678451947029293,Fixed ESS 0.1,0.0,0.0,0.010844150539416876,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,Raw,0.0,1.0,0.005636415340460464,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,PPO masked,1.0,0.0,0.0060948487873850555,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,Formula oracle,0.0,1.0,0.005636415340460464,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,Fitted ESS,0.0,1.0,0.005636415340460464,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,Effective-count transfer,0.0,1.0,0.005636415340460464,100.0
46.0,6.0,4.0,512.0,0.7678451947029293,Fixed ESS 0.1,0.0,1.0,0.005636415340460464,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,Raw,0.0,1.0,0.002873069650930959,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,PPO masked,1.0,0.0,0.003698067340641191,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,Formula oracle,0.0,1.0,0.002873069650930959,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,Fitted ESS,0.0,1.0,0.002873069650930959,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,Effective-count transfer,0.0,1.0,0.002873069650930959,100.0
46.0,6.0,8.0,1024.0,0.7678451947029293,Fixed ESS 0.1,0.0,1.0,0.002873069650930959,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,Raw,0.0,0.0,0.023644041960753297,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,PPO masked,1.0,1.0,0.020266239554128884,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,Formula oracle,1.0,1.0,0.020266239554128884,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,Fitted ESS,1.0,1.0,0.020266239554128884,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,Effective-count transfer,1.0,1.0,0.020266239554128884,100.0
47.0,6.0,1.0,128.0,0.6077406524751604,Fixed ESS 0.1,0.0,0.0,0.023644041960753297,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,Raw,0.0,0.0,0.01142703116235754,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,PPO masked,1.0,1.0,0.011023045944967037,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,Formula oracle,1.0,1.0,0.011023045944967037,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,Fitted ESS,1.0,1.0,0.011023045944967037,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,Effective-count transfer,0.0,0.0,0.01142703116235754,100.0
47.0,6.0,2.0,256.0,0.6077406524751604,Fixed ESS 0.1,0.0,0.0,0.01142703116235754,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,Raw,0.0,1.0,0.005976413376095693,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,PPO masked,1.0,0.0,0.0067358770661237344,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,Formula oracle,0.0,1.0,0.005976413376095693,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,Fitted ESS,0.0,1.0,0.005976413376095693,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,Effective-count transfer,0.0,1.0,0.005976413376095693,100.0
47.0,6.0,4.0,512.0,0.6077406524751604,Fixed ESS 0.1,0.0,1.0,0.005976413376095693,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,Raw,0.0,1.0,0.0030293081679945077,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,PPO masked,1.0,0.0,0.004775374681038735,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,Formula oracle,0.0,1.0,0.0030293081679945077,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,Fitted ESS,0.0,1.0,0.0030293081679945077,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,Effective-count transfer,0.0,1.0,0.0030293081679945077,100.0
47.0,6.0,8.0,1024.0,0.6077406524751604,Fixed ESS 0.1,0.0,1.0,0.0030293081679945077,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,Raw,0.0,0.0,0.022052451354993258,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,PPO masked,1.0,1.0,0.01911629538031754,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,Formula oracle,1.0,1.0,0.01911629538031754,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,Fitted ESS,1.0,1.0,0.01911629538031754,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,Effective-count transfer,1.0,1.0,0.01911629538031754,100.0
49.0,7.0,1.0,128.0,0.8544307440826742,Fixed ESS 0.1,0.0,0.0,0.022052451354993258,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,Raw,0.0,0.0,0.010123723083629648,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,PPO masked,1.0,1.0,0.009993952556067161,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,Formula oracle,1.0,1.0,0.009993952556067161,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,Fitted ESS,1.0,1.0,0.009993952556067161,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,Effective-count transfer,0.0,0.0,0.010123723083629648,100.0
49.0,7.0,2.0,256.0,0.8544307440826742,Fixed ESS 0.1,0.0,0.0,0.010123723083629648,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,Raw,0.0,1.0,0.00514850183927173,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,PPO masked,1.0,0.0,0.005964214009216661,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,Formula oracle,0.0,1.0,0.00514850183927173,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,Fitted ESS,0.0,1.0,0.00514850183927173,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,Effective-count transfer,0.0,1.0,0.00514850183927173,100.0
49.0,7.0,4.0,512.0,0.8544307440826742,Fixed ESS 0.1,0.0,1.0,0.00514850183927173,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,Raw,0.0,1.0,0.002616841530670653,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,PPO masked,1.0,0.0,0.0038491682400989043,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,Formula oracle,0.0,1.0,0.002616841530670653,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,Fitted ESS,0.0,1.0,0.002616841530670653,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,Effective-count transfer,0.0,1.0,0.002616841530670653,100.0
49.0,7.0,8.0,1024.0,0.8544307440826742,Fixed ESS 0.1,0.0,1.0,0.002616841530670653,100.0
51.0,7.0,1.0,128.0,1.0,Raw,0.0,1.0,0.0005825338602550039,100.0
51.0,7.0,1.0,128.0,1.0,PPO masked,1.0,0.0,0.0005825338602550039,100.0
51.0,7.0,1.0,128.0,1.0,Formula oracle,0.0,1.0,0.0005825338602550039,100.0
51.0,7.0,1.0,128.0,1.0,Fitted ESS,1.0,0.0,0.0005825338602550039,100.0
51.0,7.0,1.0,128.0,1.0,Effective-count transfer,1.0,0.0,0.0005825338602550039,100.0
51.0,7.0,1.0,128.0,1.0,Fixed ESS 0.1,0.0,1.0,0.0005825338602550039,100.0
51.0,7.0,2.0,256.0,1.0,Raw,0.0,1.0,0.00022083328261302828,100.0
51.0,7.0,2.0,256.0,1.0,PPO masked,1.0,0.0,0.00022083328261302828,100.0
51.0,7.0,2.0,256.0,1.0,Formula oracle,0.0,1.0,0.00022083328261302828,100.0
51.0,7.0,2.0,256.0,1.0,Fitted ESS,1.0,0.0,0.00022083328261302828,100.0
51.0,7.0,2.0,256.0,1.0,Effective-count transfer,0.0,1.0,0.00022083328261302828,100.0
51.0,7.0,2.0,256.0,1.0,Fixed ESS 0.1,0.0,1.0,0.00022083328261302828,100.0
51.0,7.0,4.0,512.0,1.0,Raw,0.0,1.0,8.025583052799464e-05,100.0
51.0,7.0,4.0,512.0,1.0,PPO masked,1.0,0.0,8.025583052799464e-05,100.0
51.0,7.0,4.0,512.0,1.0,Formula oracle,0.0,1.0,8.025583052799464e-05,100.0
51.0,7.0,4.0,512.0,1.0,Fitted ESS,0.0,1.0,8.025583052799464e-05,100.0
51.0,7.0,4.0,512.0,1.0,Effective-count transfer,0.0,1.0,8.025583052799464e-05,100.0
51.0,7.0,4.0,512.0,1.0,Fixed ESS 0.1,0.0,1.0,8.025583052799464e-05,100.0
51.0,7.0,8.0,1024.0,1.0,Raw,0.0,1.0,3.798693636903015e-05,100.0
51.0,7.0,8.0,1024.0,1.0,PPO masked,1.0,0.0,3.798693636903015e-05,100.0
51.0,7.0,8.0,1024.0,1.0,Formula oracle,0.0,1.0,3.798693636903015e-05,100.0
51.0,7.0,8.0,1024.0,1.0,Fitted ESS,0.0,1.0,3.798693636903015e-05,100.0
51.0,7.0,8.0,1024.0,1.0,Effective-count transfer,0.0,1.0,3.798693636903015e-05,100.0
51.0,7.0,8.0,1024.0,1.0,Fixed ESS 0.1,0.0,1.0,3.798693636903015e-05,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,Raw,0.0,0.0,0.020125510625356453,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,PPO masked,1.0,1.0,0.018135820907139923,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,Formula oracle,1.0,1.0,0.018135820907139923,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,Fitted ESS,1.0,1.0,0.018135820907139923,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,Effective-count transfer,1.0,1.0,0.018135820907139923,100.0
53.0,7.0,1.0,128.0,0.8560202296229555,Fixed ESS 0.1,0.0,0.0,0.020125510625356453,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,Raw,0.0,0.0,0.010929446756464565,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,PPO masked,1.0,1.0,0.009998653652258235,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,Formula oracle,1.0,1.0,0.009998653652258235,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,Fitted ESS,1.0,1.0,0.009998653652258235,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,Effective-count transfer,0.0,0.0,0.010929446756464565,100.0
53.0,7.0,2.0,256.0,0.8560202296229555,Fixed ESS 0.1,0.0,0.0,0.010929446756464565,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,Raw,0.0,1.0,0.005491972161062005,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,PPO masked,1.0,0.0,0.0059519703621816935,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,Formula oracle,0.0,1.0,0.005491972161062005,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,Fitted ESS,0.0,1.0,0.005491972161062005,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,Effective-count transfer,0.0,1.0,0.005491972161062005,100.0
53.0,7.0,4.0,512.0,0.8560202296229555,Fixed ESS 0.1,0.0,1.0,0.005491972161062005,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,Raw,0.0,1.0,0.0026593734524149133,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,PPO masked,1.0,0.0,0.0038665545723994836,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,Formula oracle,0.0,1.0,0.0026593734524149133,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,Fitted ESS,0.0,1.0,0.0026593734524149133,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,Effective-count transfer,0.0,1.0,0.0026593734524149133,100.0
53.0,7.0,8.0,1024.0,0.8560202296229555,Fixed ESS 0.1,0.0,1.0,0.0026593734524149133,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,Raw,0.0,0.0,0.021295963034742075,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,PPO masked,1.0,1.0,0.01827260499560819,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,Formula oracle,1.0,1.0,0.01827260499560819,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,Fitted ESS,1.0,1.0,0.01827260499560819,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,Effective-count transfer,1.0,1.0,0.01827260499560819,100.0
54.0,7.0,1.0,128.0,0.8766491291552047,Fixed ESS 0.1,0.0,0.0,0.021295963034742075,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,Raw,0.0,0.0,0.010803699363486501,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,PPO masked,1.0,1.0,0.01051304140093835,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,Formula oracle,1.0,1.0,0.01051304140093835,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,Fitted ESS,1.0,1.0,0.01051304140093835,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,Effective-count transfer,0.0,0.0,0.010803699363486501,100.0
54.0,7.0,2.0,256.0,0.8766491291552047,Fixed ESS 0.1,0.0,0.0,0.010803699363486501,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,Raw,0.0,1.0,0.005355810480824623,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,PPO masked,1.0,0.0,0.006161216299944738,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,Formula oracle,0.0,1.0,0.005355810480824623,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,Fitted ESS,0.0,1.0,0.005355810480824623,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,Effective-count transfer,0.0,1.0,0.005355810480824623,100.0
54.0,7.0,4.0,512.0,0.8766491291552047,Fixed ESS 0.1,0.0,1.0,0.005355810480824623,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,Raw,0.0,1.0,0.0026265594452543435,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,PPO masked,1.0,0.0,0.004134251297219761,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,Formula oracle,0.0,1.0,0.0026265594452543435,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,Fitted ESS,0.0,1.0,0.0026265594452543435,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,Effective-count transfer,0.0,1.0,0.0026265594452543435,100.0
54.0,7.0,8.0,1024.0,0.8766491291552047,Fixed ESS 0.1,0.0,1.0,0.0026265594452543435,100.0
